id,subject_area,q,oa,ob,oc,od,oe
a96af9a8-6a8e-5157-9695-45bfa8a7e5b5,KIMYA,"I. Hidrojen enerjisi yanma ürünü sadece su olduğundan çevreye zararsızdır.
II. Kaplıca ve ılıcalar jeotermal enerji kaynaklarıdır.
III. Evsel ve bitkisel atıklardan fermantasyonla üretilen gaz halindeki yakıta biyogaz adı verilir.
Yukarıdaki ifadelerden hangileri doğrudur?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III"
6cf42011-85fa-54ef-a936-f3d3ff43b2fb,MATEMATIK,"$A = \{x : x^2 \le 25, x \in N\}$ $B = \{x : |x| < 3, x \in Z\}$ olduğuna göre, $s(A \cup B)$ kaçtır?",7,5,6,9,8
83efe97f-865b-513f-8ab1-ec622e2fbd11,KIMYA,"$XY_3$ molekülü su ile homojen karışım oluşturmaktadır.
Buna göre, $XY_3$ molekülü ile ilgili;
I. Bağ açısı $120^	ext{o}$ dir.
II. Polar moleküldür.
III. X atomu $3A$ grubundandır.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III
e4a0a9e4-f5a7-5925-8111-2540b55a5f11,BIYOLOJI,"I. Tohumların uzak yerlere taşınmasına hizmet etmesi
II. Çoğu meyvenin hayvanlar tarafından tüketilmesi
III. Ağaç altına düşen meyvelerin içinde bulunan tohumlardan bol sayıda fidan oluşması
Yukarıda verilen özelliklerden hangileri, meyvelerin bitkilerin yaşamı açısından sağladığı önemli avantajlardandır?",Yalnız I,Yalnız II,Yalnız III,I ve II,"I, II ve III"
e5f36516-a216-5d34-b99a-a0ca1618aa18,KIMYA,"Bir ester bileşiği suyla hidroliz edilerek karboksilik asit ve alkole ayrıştırılıyor. Ester bileşiğinin mol kütlesi 102 gram olduğuna göre, hidrolize oluşan asit ve alkol; I. Etanoik asit - İzopropil alkol II. Bütanoik asit - Metil alkol III. Asetik asit - Etanol hangileri olabilir? (Mol kütleleri: $H=1 \text{ g/mol}$, $C=12 \text{ g/mol}$, $O=16 \text{ g/mol}$)",Yalnız I,Yalnız II,I ve II,I ve III,II ve III
7bc3c21a-7db9-5764-9a80-22db1231800b,KIMYA,"CH
$_3$ – CH
$_2$ – CH
$_2$ – C – CH
$_3$
|| 
O
bileşiğindeki sigma bağı sayısı kaçtır?",12,13,14,15,16
ecf12142-a4c1-5f60-a0d4-72a99c1f2816,BIYOLOJI,İnsanın kalbinde yer alan triküspit kapakçıklarının görevi aşağıdakilerden hangisidir?,Kirli kan ile temiz kanın birbirine karışmasını önlemek,Atardamardaki kanın karıncıklara geri dönmesini önlemek,Kanın tek yönlü akışını sağlamak,Kanın damar dışına çıkışını engellemek,Kandaki oksijen miktarının sabit kalmasını sağlamak
efe95778-5832-55f2-aaf3-0481ce34386e,KIMYA,"$C_{(k)} + 2H_{2(g)} \rightarrow CH_{4(g)}$ $\Delta H = -75$ kJ $C_{(k)} + 2Cl_{2(g)} \rightarrow CCl_{4(g)}$ $\Delta H = -135$ kJ $H_{2(g)} + Cl_{2(g)} \rightarrow 2HCl_{(g)}$ $\Delta H = -180$ kJ Verilen tepkimeler kullanıldığında aynı şartlarda, $CH_{4(g)} + 4Cl_{2(g)} \rightarrow CCl_{4(g)} + 4HCl_{(g)}$ tepkimesinin entalpi değişimi $(\Delta H)$ değeri kJ cinsinden aşağıdakilerin hangisinde doğru verilmiştir?",-570,-420,-240,420,570
f037e461-52f3-5b26-8214-6e3789952115,TURKCE,Aşağıdaki cümlelerin hangisinde birden fazla yapım eki almış bir sözcük kullanılmıştır?,Bütün aile pazar günleri bir araya gelirdi.,Bu büyük yangının dumanı Bodrum'a kadar geldi.,"Şafakta, Afyon siperlerinde şiddetli savaş başlamıştı.",Böylece dağınık bir düzende ağır adımlarla postaneye doğru yürüdük.,Babasının çamaşırları ile geceliğini giyinince büsbütün başka bir adam oldu.
de13e9d8-fe8b-5251-8c21-a92dedaf639b,KIMYA,"Tepkimesine göre X ile gösterilen madde ve IUPAC adı aşağıdakilerden hangisinde doğru verilmiştir?

$""O\n\\\nH-C-OH + CH_3-OH \rightarrow X + H_2O""$","$""O\n\\\nCH_3-C-O-H""$ Etanoik asit","$""O\n\\\nH-C-OCH_3""$ Metil etanoat","$""O\n\\\nH-C-OCH_3""$ Metil metanoat","$""O\n\\\nCH_3-C-OCH_3""$ Metil etanoat","$""O\n\\\nCH_3-C-OCH_3""$ Etil metanoat"
f03f24ef-d514-53a5-8367-b9de50de120d,GEOMETRI,"Düzgün bir kare piramidin taban ayrıtı 12 br ve yüzey alanı 384 $br^2$ olduğuna göre, hacmi kaç birimküptür?",336,360,384,400,432
bb1e17b7-0d9a-5fd5-a8d2-fd1540e797a4,FIZIK,"Şehirler arası bir yolda hareket hâlinde olan iki farklı otomobilin ön panellerindeki göstergeler, 90 km/h değerini göstermektedir.
Bu göstergelerin ikisi de doğru çalıştığına göre,
I. İki otomobilin de sürati aynıdır.
II. İki otomobil de aynı yönde gitmektedir.
III. İki otomobilin de hızı aynıdır.
yargılarından hangileri kesinlikle doğrudur?",Yalnız I,Yalnız II,I ve II,I ve III,II ve III
f11f8fb5-4c3c-5dae-bdc4-b61be0636b6a,MATEMATIK,"$a = \sqrt{5}-1$ olduğuna göre, $(a-1) \cdot (a+3)$ çarpımının sonucu kaçtır?",-1,1,2,3,4
44adfeb5-48ec-56e0-8b39-fa9d79057d84,FIZIK,"$He^+$ atomundaki elektron 2. yörüngededir. Elektronun kütlesi $m$ hızı $v$ ve dolanma yarıçapı $r$ dir.
Buna göre, bu elektronun $mvr$ değeri aşağıdakilerden hangisine eşittir? ($h$: Planck Sabiti)",$\frac{h}{\pi}$,$\frac{2h}{\pi}$,$\frac{h}{2\pi}$,$2h\pi$,$4h\pi$
6d5b72de-2ad6-5a79-a914-bc68a3dae613,TURKCE,"Aşağıdakilerden hangisinin öge dizilişi ""özne, nesne, zarf tümleci, yüklem"" şeklindedir?","Toplumsal alandaki çatışmalar, bireylere ve sanata sıçra-mıştır.",Birbirinden ayrılan aile bireylerinin duyduğu üzüntü ede-biyata yerini alır.,"Yazar, farklı zaman ve mekânları iç içe geçmiş olarak an-latır.",Kadınların konumunun artık farklı olduğu ifade edilir ro-manda.,"Genç nesiller, eskilere göre cepheyi farklı anlatır."
f3cb8837-e5db-5607-97b2-0d1906e90473,TURKCE,"(I) Yine deniz kenarında, bir kayanın üzerindeyim. (II) Elimde oltam sabırla bir balık tutmaya çalışıyorum. (III) Bu arada üzerimden süzülerek geçen martıların denize hızlıca dalışını seyrediyorum. (IV) Bu martılar, tüylerinin içerisindeki yağ tabakaları sayesinde denizde dalıyor. (V) Bir insan gibi yüzerek avlarını yakalıyor.
Bu parçada numaralanmış cümlelerin hangilerinde belirtili nesne vardır?",I ve II,II ve III,II ve V,III ve IV,III ve V
f3da23dd-2430-5359-ba76-f1843f60ba16,FIZIK,"Ultrason cihazının çalışma prensibi ve kullanım alanları ile ilgili,
I. Dokulardan yansıyan ses dalgaları, bilgisayar ekranına düşürülerek görüntü elde edilir.
II. Görüntü, yüksek frekanslı ses dalgaları kullanılarak elde edilir.
III. Görüntü elde edilirken mekanik dalgalar kullanılır.
yargılarından hangileri doğrudur?",Yalnız II,I ve II,I ve III,II ve III,"I, II ve III"
f45134b5-e552-5847-adb7-56e767c5849a,BIYOLOJI,Çift çenekli bir bitkinin yaprağından aldığı kesiti mikroskopta inceleyen bir öğrenci aşağıdaki yapılardan hangisine rastlayamaz?,Parankima,Epidermis,İletim demeti,Kambiyum,Kutikula
f9145757-ba1c-50dd-885d-66b849930926,KIMYA,"Normal şartlar altında 5,6 litre hacim kaplayan $CO_2$ gazı ile ilgili,
I. 0,25 moldür.
II. 8 gram O atomu içerir.
III. $0,75.N_A$ tane molekül içerir.
yargılarından hangileri doğrudur?
(O: 16 g/mol, $N_A$: Avogadro sayısı)",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III"
f994897d-7617-5ad2-ae5e-bccee5f8eddb,GEOMETRI,"Köşe koordinatları $A(-7, -4)$, $B(-1, -4)$, $C(-2, -2)$ ve $D(-6, -2)$ olan bir dörtgenin,

* Orijin etrafında $180^	ext{o}$ döndürülmesiyle $A'B'C'D'$ dörtgeni,
* Oluşan $A'B'C'D'$ dörtgeninin Ox eksenine göre yansıması alınıp yansıma sonucu oluşan dörtgenin orijin etrafında pozitif yönde $90^	ext{o}$ döndürülmesiyle $A''B''C''D''$ dörtgeni elde edilmektedir.

Buna göre, Alan($A'B'C'D'$) $\cap$ Alan($A''B''C''D''$) kaç birimkaredir?",2,3,4,5,6
f9e92231-f8c6-545e-9161-b51cb69ead7e,EDEBIYAT,"(I) Bir kişinin gezip gördüğü yerlerin tarihî, kültürel özelliklerinin anlatıldığı yazılara gezi yazısı denir. (II) Seyyah adı verilen gezgin kişiler, yazılarında gittikleri bölgenin siyasi yönlerini anlatır ve bu yönlerini ayrıntılı bir şekilde sunarlar. (III) Gezi yazıları; tarih, coğrafya, sosyoloji ve edebiyat bilimlerine katkıda bulunur. (IV) Dünya edebiyatında İbn-i Batuta ve Marco Polo'nun gezi yazıları oldukça önemlidir. (V) Türk edebiyatında ise Seydi Ali Reis'in Mir'atü'l-Memalik eseri başta olmak üzere Evliya Çelebi'nin kaleme aldığı Seyahatname ve Keçecizade İzzet Molla'nın Mihnetkeşan gibi eserleri önemlidir.
Numaralanmış cümlelerin hangisinde gezi yazısıyla ilgili bir bilgi yanlışlığı yapılmıştır?",I,II,III,IV,V
9bf3e8e0-5367-5be1-a29b-cf11a231df11,FIZIK,"İletken K, L, M cisimlerinden K ile L yaklaştırıldığında birbirini ittiği görülürken L ile M cismi yaklaştırıldığında birbirini çektiği gözleniyor.
Buna göre,
I. K ile L aynı cins yüklüdür.
II. L ile M zıt cins yüklüdür.
III. L cismi nötrdür.
yargılarından hangileri doğru olabilir?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III"
fecae7a0-40cf-5d9e-bfa2-892fd4f45cad,BIYOLOJI,"Model organizmalar, üzerinde deney yapılması zor olan, diğer türler hakkında yeni elde edebilmek için kullanılan canlılardır. Buna göre, bir model organizmanın aşağıdaki özelliklerden hangisine sahip olması beklenmez?",Kısa sürede çok sayıda döl verme,Gelişmiş sistemler bulundurma,Düşük maliyet ile üretilme,Kısa genoma sahip olma,Hızlı büyüme
31ffea33-9a58-57d0-ae75-cfb7763276ef,KIMYA,"H-C(=O)-O-CH2CH3 bileşiği için, I. Etil metanoat II. Etil format III. Formik asidin etil esteri isimlendirmelerinden hangileri kullanılabilir?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III"
450c2a98-5851-5a48-b8dc-d538f5e87c08,KIMYA,"I. Maddelerin gaz hâlinden plazma hâline geçişinde net ve sabit bir sıcaklık değeri vardır.
II. Plazmanın kütlesinin büyük çoğunluğunu serbest hâldeki yüklü parçacıklar oluşturur.
III. Plazmalarda madde tanecikleri bulundukları kapta bulut şeklinde kümeler.",Yalnız I,Yalnız II,I ve II,I ve III,II ve III
07a9cf8c-d633-5480-ae22-7cb7d8903ef5,TARIH,"I. Meşrutiyet İttihat ve Terakki Partisi'nin baskısıyla ilan edildi. Ancak yöneticileri büyük bir siyasi yönetim tecrübesine sahip değildi.
Bu durum,
I. Veraset anlayışının değişmesi,
II. Ülkede iktidar boşluğunun yaşanması,
III. Denge politikasının sona ermesi
gelişmelerinden hangilerine zemin hazırlamıştır?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III
de14264f-5d12-5d6f-86a8-9d2bf15f47cf,FIZIK,"Bahadır Bey, yağmurlu günlerde arabasının yan dikiz aynalarının üzerinde yağmur damlalarının birikmesinden dolayı, aynadan net görüntü alamamaktan şikayetçidir.
Bu sorunu ortadan kaldırmak için marketten şeffaf bir film alarak aynalara yapıştırır. Bu sayede yağmur taneleri aynaya yapışmadan kaymaktadır.
Bu olay ile ilgili,
I. Su damlaları ile ayna arasındaki adezyon kuvveti suyun aynayı ıslatmasını sağlamıştır.
II. Film ile su arasındaki adezyon kuvveti, su ile ayna arasındaki adezyon kuvvetinden büyüktür.
III. Ayna üzerine film yapıştırılması, suyun kohezyon kuvvetini arttırmıştır.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III
6dc70540-04f0-5985-98f4-77f7f082dedd,TURKCE,"Türkçede sözcük köklerinin üzerine önce yapım, sonra çe- kim ekleri gelir.
Aşağıdaki cümlelerin hangisinde bu kurala aykırı bir ör- nek bulunmaktadır?","Gurbetçiğin en zor tarafı, akşamları o boş eve gitmektir.",Çok uzakta zannettiğimiz bir olayın bir gün sizi etkileme- yeceğini bilemezsiniz.,Eve geldiğimde amcamgilin bizde olduğunu gördüm.,"Diktiğimiz fidanların yeşermesi, boy atıp güzelleşmesi he- pimizi mutlu etti.",Sevgisiz bir çocukluk geçirdiğini bildiğim için ona kızamıyorum.
e2ca30d1-8e00-5008-a37c-944706a8c24a,FIZIK,"Süper iletkenler, sıfır elektrik direncine sahip olmaları sayesinde elektrik enerjisini hiçbir kayıp olmadan iletebilirler. Bu özellik, enerji verimliliği açısından büyük bir avantaj sağlar.
Buna göre, aşağıdaki ifadelerden hangisi süper iletkenlerin enerji kaybı ile ilgili özelliklerini doğru açıklar?","Süper iletkenler, kritik sıcaklığın altındaki iletimde enerji kaybı yaşamaz.","Süper iletkenler, her sıcaklıkta enerji kaybı yaşamaz.","Süper iletkenler, düşük sıcaklıklarda enerji kaybı yaşar.","Süper iletkenler, manyetik alan altında enerji kaybı yaşar.","Süper iletkenler, yalnızca elektrik akımı geçmediğinde enerji kaybı yaşamaz."
e6df737f-eeaa-5ebf-96cc-69452e276e9b,FIZIK,"Torricelli deneyi ile kılcallık olayı arasındaki farklılıklara, I. Torricelli deneyinde sıvının boru içinde yükselmesinin nedeni açık hava basıncı iken, kılcallıkta ise adhezyon ve kohezyon kuvvetleridir. II. Torricelli deneyinde borunun üst ucu kapalı olması gerekirken, kılcallık olayında açık veya kapalı olabilir. III. Torricelli deneyinde kullanılan borunun kesit alanı sıvının boru içinde yükselme miktarını etkilemezken, kılcallık olayında etkiler. cümleleri ile verilenlerden hangileri örnek olarak gösterilebilir?",Yalnız II,I ve II,I ve III,II ve III,"I, II ve III"
47ad3c06-0840-5d3e-80ce-8b766ee79fa4,FIZIK,"Buse, babasının kullandığı arabada, arabanın hız göstergesinin $60$ rakamından $90$ rakamına yükseldiğini gözlemliyor. Buse, yalnız bu gözleme dayanarak, I. Aracın doğrusal ilerleyip ilerlemediği II. Aracın süratinin artıp artmadığı III. Aracın hangi yönde ilerlediği bilgilerinden hangilerine ulaşılabilir?",Yalnız I,Yalnız II,I ve II,I ve III,II ve III
728597dd-0543-5a37-a929-e38e95aa6845,FIZIK,"Aşağıda bazı atomlar ile ilgili bilgiler verilmiştir.
K atomu: Elektron sayısı, proton sayısından büyüktür.
L atomu: Elektron sayısı, proton sayısına eşittir.
M atomu: Nötron sayısı, proton sayısından küçüktür.
Buna göre verilen atomlardan hangileri kesinlikle elektriksel olarak yüklüdür?",Yalnız K,Yalnız L,Yalnız M,K ve L,L ve M
e7b7d3d2-49ac-57b1-8740-f23478650409,KIMYA,X: CH_2-CH_2 | | OH OH Y: CH_2-CH-CH_2 | | | OH OH OH Yukarıda formülleri verilen alkoller ile ilgili aşağıdakilerden hangisi yanlıştır?,"X'in adı etandiol (glikol), Y'nin adı propantriol (gliserin)'dir.",İkisi de suda iyi çözünür.,Aynı basınçta X'in kaynama noktası Y'den düşüktür.,İkisi de hem primer hem de sekonder alkol özelliği gösterir.,"X, otomobil radyatörlerinde antifriz olarak kullanılırken, Y, traş köpüğü, sabun ve öksürük şuruplarında kullanılır."
45b4edff-5c4b-587b-8800-7955b57c2bbc,BIYOLOJI,"Protein sentezi sırasında; I. amino asitler arasında peptit bağının kurulması, II. transkripsiyonla mRNA sentezlenmesi, III. tRNA'nın sitoplazmada bulunan amino asitleri ribozoma taşıması olaylarının meydana geliş sırası aşağıdakilerin hangisinde doğru verilmiştir?",I - II - III,II - III - I,II - I - III,I - III - II,III - II - I
e81e0ea9-cf94-5ee0-995a-68a4d03324da,MATEMATIK,"Üç basamaklı $8ab$ sayısı için,
* 3 ve 5 ile tam bölünüyor.
* Rakamları içerisinde tek sayı yoktur.
bilgileri veriliyor.
Buna göre, $a$ rakamı kaçtır?",0,2,4,6,8
4f04cd64-f7d2-5929-a421-099a7dbb62ab,BIYOLOJI,"Bitkilerde fotosentez ile ilgili,
I. ATP'nin sentezlenmesi,
II. karbonhidratın oluşması,
III. NADPH+H+'nın indirgenmesi,
IV. suyun fotolizi
olaylarından hangileri ışığa bağımlı reaksiyonlarda gerçekleşir?",I ve III,II ve III,III ve IV,"I, III ve IV","II, III ve IV"
ec0c2080-c06f-57cb-8ee6-7b512074aabc,EDEBIYAT,"I.
Tarihin dilinden düşmez bu destan,
Nehirler gazidir, dağlar kahraman,
Her taşı yakut olan bu vatan
Can verme sırrına erenlerindir.
(Orhan Şaik Gökyay)

II.
Neler yapmadık şu vatan için!
Kimimiz öldük,
Kimimiz nutuk söyledik.
(Orhan Veli Kanık)

Numaralanmış şiirlerle ilgili olarak aşağıdakilerden hangisi söylenemez?",Her iki şiir de epik bir içerik taşımaktadır.,"I. şiir, biçimce geleneksel şiir anlayışına uygunken II. si değildir.",I. şiirin üçüncü dizesinde teşbih sanatına başvurulmuştur.,II. şiirin bütününde alaycı ve ironik bir anlatım söz konusudur.,I. şiirde hece ölçüsü varken II. şiirde yoktur.
eea08689-69d1-56b6-8b16-2c6506eb4075,MATEMATIK,$(2x-y)^8$ açılımındaki ortadaki terimin katsayısı aşağıdakilerden hangisidir?,1120,1040,720,560,420
eec96066-6bc9-5e67-9e58-cd175e801aa3,GEOMETRI,"Aşağıdaki adımlara göre bir çizim yapılacaktır.
• $m(\widehat{ABD}) = 80^\circ$ olacak şekilde $ABC$ ve $CBD$ komşu açılarını çiziniz.
• $m(\widehat{CBE}) = 100^\circ$ olacak şekilde $CBD$'na komşu $DBE$ ışınını çiziniz.
$m(\widehat{ABE}) = 150^\circ$ olduğuna göre, $m(\widehat{CBD})$ kaç derecedir?",20,30,40,50,70
eedc7433-0fb4-550b-922d-aa2b1b130f94,MATEMATIK,"$A = \{x: 15 < x < 90 \text{ ve } x = 3k, k \in \mathbb{T}\}$
$B = \{x: 19 < x < 90 \text{ ve } x = 5m, m \in \mathbb{N}\}$
olimits olduğuna göre, $A \cap B$ kümesinin eleman sayısı kaçtır?",3,4,5,6,7
ef228e14-77b7-51b6-98c6-0660cf431d7f,FIZIK,"Yer değiştirme vektörel bir büyüklüktür. Bu yüzden yer değiştirmelerin toplamı vektörlerin toplamı olarak yapılır. Bir araç aşağıdaki üç yer değiştirmeyi yapıyor.
I. Kuzeye $60 \text{ m}$
II. Doğuya $40 \text{ m}$
III. Güneybatıya $40\sqrt{2} \text{ m}$
Buna göre, toplam yer değiştirmenin sıfır olması için dördüncü yer değiştirme hangi yönde kaç metre olmalıdır?","Kuzeye, $20 \text{ m}$","Güneye, $20 \text{ m}$","Doğuya, $20 \text{ m}$","Kuzeydoğuya, $20\sqrt{2} \text{ m}$","Güneybatıya, $20\sqrt{2} \text{ m}$"
bf74c40d-3ba7-5eac-a0f8-e1868ada7f0b,KIMYA,"Yoğunluğu 8,4 g/L ve mol kütlesi 84 g/mol olan ideal bir gazın, 273 K sıcaklıktaki basıncı kaç atmosferdir? (İdeal gaz sabiti, R = $\frac{22,4}{273}$ L atm $mol^{-1} K^{-1}$ olarak alınacaktır.)","0,28","0,56","1,12","2,24","3,36"
f4978caf-a13f-5753-896f-99ad29016045,KIMYA,"""Yaptığı bir deneyde, bir miktar kalay metalini içi hava dolu bir cam balona koyup ağzını kapatarak tartmıştır. Cam balonun ağzını açmadan ısıttığında balonda beyaz bir toz oluştuğunu gözlemlemiştir. Bu cam balonu tekrar tarttığında başlangıçtaki ağırlığın değişmediğini görmüştür."" Yukarıdaki yaptığı deneyde kütlenin korunumu kanununu bulan bilim insanı aşağıdakilerden hangisidir?",John Dalton,Robert Boyle,Antonie Lavoisier,Joseph Proust,Gay Lussac
f574ca90-87f4-5bd0-a21e-fe13863e4cc0,MATEMATIK,"$A = \{\triangle, \triangle, \triangle, \triangle, \triangle, \triangle\}$ kümesinin alt kümelerinin kaçında $\triangle$ veya $\triangle$ bulunur?",48,40,32,24,56
f64eaf21-cbb5-5cc8-88e4-e7cce9bc774f,EDEBIYAT,"— Ailason bağırma öyle Ali. Gece vakti... Aklını alacaksın çocuğun. Uyku sersemi...
— Söylüyorsun!
— Bi cahillik etmiş işte... o da aleme uymuş. Bi daha yapmaz.
— Cahillik sende!
— Bende ya, bende. Bidir yanına vardığımızda demecin sana bunları. Dili varmadı. Orda bi de bu kahır olmasın içine dodim. Bağışla bu sefor. Bağışlamazsan, bori döv dö öfken geçsin. Doğra da köpeklere at beni.
Bu parçanın anlatımında aşağıdakilerden hangisi yoktur?",Diyalog,Eksiltili ve devrik cümle,Bilinç akışı,Yöresel kelime ve söyleyiş,Üçüncü kişi anlatım
fb387da5-42e6-58f4-bbe2-c41278ca0983,FIZIK,Düşey düzlemde düzgün çembersel hareket yapan bir cisim için aşağıdakilerden hangisi yanlıştır?,"Hız vektörü, merkezcil kuvvet vektörüne her zaman diktir.","Hız vektörü, merkezcil ivme vektörüne her zaman diktir.","Hız vektörü, yarıçap vektörüne her zaman diktir.","Merkezcil ivme vektörü, merkezcil kuvvet vektörüne her zaman diktir.","Merkezcil ivme vektörü, yarıçap vektörüne her zaman paraleldir."
fb394942-f0e7-56d7-b882-76e4130c125c,KIMYA,"Sera etkisi ile ilgili,
I. Güneş ışınlarının atmosfer tarafından hapsedilmesi olayıdır.
II. Karbondioksit, su buharı, CFC gazları sera etkisine neden olan başlıca gazlardandır.
III. Günümüzde en önemli çevre sorunları arasındadır.
ifadelerinden hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,I ve III,"I, II ve III"
