id	strata	subject_area	source_book	source_page	question_text	option_a	option_b	option_c	option_d	option_e	correct_answer	question_image_url	match_tier	quality_review_status	verdict	error_type	notes
7677fcc2-94f0-520a-8de6-db54f915a5c1	fallback	KIMYA	Aromat Tyt Sosyal Bilimler Model Sorular 2023	19	"• Egemenlik kayıtsız şartsız milletindir.
• Özgürlüğün, eşitliğin, adaletin dayanak noktası ulusal egemenliktir.

Atatürk'ün bu ifadeleri onun hangi ilkesiyle ilgilidir?"	Cumhuriyetçilik	Devletçilik	Milliyetçilik	Laiklik	Halkçılık	E	/static/crops/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023_p0019_q02.png	tier5_qindex_page_inline	bronze_clean	fail	wrong_topic	[VISION] VISION CONFIRMED: M AROMAT MODELI 'Egemenlik milletindir' Ataturk ilkesi (Tarih/Inkilap). Subject=KIMYA wrong_topic. Cumhuriyetcilik dogru cevap (c=E Halkcilik yanlis muhtemel)
53476bb4-a56d-5338-898f-5bdf2e598e97	fallback	TURKCE	Edebiyat Sokagi Dil Bilgisi Soru Bankasi 2024	118	"2021 TYT
(I) Süper kahramanların çizgi romanlarda güçlerine kavuşmaları, genellikle belli başlı şekillerde olmaktadır. (II) Bilinmeyen bir dünyadan ya da doğudan uyanıp gelen insanüstü güce sahip süper kahraman- lar, en yaygın bilinen örneklendirlerdir. (III) İkinci sıradaaki radyoaktif et- ki sonucu güçlerine kavuşan süper kahramandır. (IV) Radyoaktif bir hayvan tarafından ısırılan karakter, bir süper kahramana dönüşüp onu ısırılan hayvanın özelliklerine sahip olur. (V) Başvurulan yöntemlerden biri diğeri de deney kazaları sonucu ortaya çıkan kahramandır.

Bu paragrafta numaralanmış cümlelerle ilgili aşağıdakilerden hangisi yanlıştır?"	I. cümlenin öznesi, belirli isim tamlamasıdır.	II. cümlenin öznesi, sıfat tamlamasıdır.	III. cümlenin yüklemi, sıfat tamlamasıdır.	IV. cümlenin öznesi, belirsiz isim tamlamasıdır.	V. cümlenin yüklemi, sıfat tamlamasıdır.	C	/static/crops/Edebiyat_Sokagi_Dil_Bilgisi_Soru_Bankasi_2024/Edebiyat_Sokagi_Dil_Bilgisi_Soru_Bankasi_2024_p0118_q01.png	tier5_qindex_page_inline	bronze_clean	fail	wrong_answer	[VISION] VISION: Image icinde COZUM 'D secenegindeki bilgi yanlistir, dogru cevap D' yazili. DB c=C ama gercek dogru D. c=C yanlis
862ff6ac-7ece-53fc-b939-fd635de8b22a	fallback	EDEBIYAT	Aromat Ayt Edebiyat	56	"Metinlerarasılık, postmodern edebiyatta bir eserin I yazma sürecinin okura doğrudan anlatılması veya II metinde ipuçları aracılığıyla sezdirilmesidir. Yazar gerçek dünyayı, bilincaltı ve kurmacayı bir araya getirerek III metni okura sunar. Bu durum rüya içinde rüya görmek gibidir. Okur böylece metinde ve hayatta her şeyin IV kurmaca olduğu düşüncesine kapılır. V

Bu numaralanmış cümlelerin hangisinde bilgi yanlış yapılmıştır?"	I	II	III	IV	V	E	/static/crops/Aromat_Ayt_Edebiyat/Aromat_Ayt_Edebiyat_p0056_q02.png	tier5_qindex_page_inline	bronze_clean	pass		[VISION] VISION: Metinlerarasilik = farkli metinler arasi gonderme. I 'yazma sureci okura dogrudan anlatma' meta-fiction, metinlerarasilik DEGIL. c=A (I yanlis) plausible
99b4ba10-2753-515c-8c73-b6c3d3d7b925	fallback	KIMYA	Aromat 2024 Ayt Fen Bilimleri	16	Bir yarış arabası yarıçapı 200 m olan sürtünmeli yatay bir viraja 40 m/s hızla giriyor ve emniyetle dönerek yarışa devam ediyor. Buna göre yarış arabası ile yol arasındaki sürtünme katsayısı en az kaçtır? (g = 10 m/s² alınır.)	0.2	0.4	0.5	0.6	0.8	E	/static/crops/Aromat_2024_Ayt_Fen_Bilimleri/Aromat_2024_Ayt_Fen_Bilimleri_p0016_q02.png	tier5_qindex_page_inline	bronze_clean	fail	wrong_topic	[VISION] VISION CONFIRMED: Yatay Cembersel Hareket + Bilsen Yeter (Fizik). m=v^2/(rg)=1600/2000=0.8. c=E dogru ama subject=KIMYA wrong_topic. Aromat sistemik
145bc9df-ab82-57e0-bff1-85d943346de2	fallback	TURKCE	Aromat Tyt Türkce Model Sorular	12	"Kimileri yenilgi yıkar, kimileriyle zaferle küçülür, bayılaşırlar; büyüklükten hem yenilgiyi hem de zaferi kabullenebilen kişilerde yaşar.

Bu cümlede asıl anlatılmak istenen aşağıdakilerden hangisidir?"	Büyüklük olarak görülen elde edilmiş zaferlerin insanı küçültebileceği	Yenilgi yaşayan insanların uzun süre bu yenilgilerinin sarsıntısı altında kaldığı	Başarıların getirdiği hazza bazı insanların olgunlukla yaklaşamadığı	İnsanın yaşamında karşılaştığı olumlu ve olumsuz durumları olduğu gibi benimsemesi gerektiği	Kazanılan zaferleri, insanın içindeki hırsın ve kibrin oğersizleştirildiği	E	/static/crops/Aromat_Tyt_Türkce_Model_Sorular/Aromat_Tyt_Türkce_Model_Sorular_p0012_q02.png	tier5_qindex_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Asil mesaj: yenilgi+zafer kabullenme=buyukluk (D). c=E (hirs/kibir) farkli yorum
e7fb7b69-d580-5b59-bc92-fb91161952f1	fallback	EDEBIYAT	Bilgi Sarmal Ayt Edebiyat Video Ders Kitabı 2025	9	"Sanat eseri; temelde özgünlük esasına dayanır onun benzeri yoktur, biriciktir. Zanaat eserinin ise pek çok benzeri vardır. Zanaatkâr aynı ürünü birçok kez tekrarlar, sanatçı ise her defasında özgün bir eser ortaya koymaya çalışır. Geniş anlamıyla zanaat, bir iş için kullanılan çığra aktarılardan değişmiş yöntemlerle defalarca üretilmiş olmasıyla kazanılan el becerisi ve hünnerdir.

Buna göre aşağıdakilerden hangisi sanat eseri sayılmaz?"	Picasso'nun 1937 tarihli eseri Guernica tablosu	Önemli Antik Yunan heykellerinden biri olan Afrodit heykeli	Benzerleri binlerce kez yapılmış Antik Yunan seramikleri	Leonardo da Vinci tarafından yapılan Mona Lisa tablosu	Michelangelo'nun yaptığı Davut heykeli	E	/static/crops/Bilgi_Sarmal_Ayt_Edebiyat_Video_Ders_Kitabı_2025/Bilgi_Sarmal_Ayt_Edebiyat_Video_Ders_Kitabı_2025_p0009_q02.png	tier5_qindex_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Zanaat=tekrar yapilan. C (Antik Yunan seramikleri) zanaat ornegi. Dogru C, c=E (Davut sanat) yanlis
5b04204e-0457-5f6c-b1dd-9d40b4c367d1	fallback	KIMYA	Aromat Ayt 2024 Fen Bilimleri Model Sorular Net 30	9	$q_1$ ve $q_2$ yüklü noktasal cisimlerin aralarındaki uzaklık $d$ ise cisimlerin birbirine uyguladığı elektriksel kuvvetin büyüklüğü F olmaktadır. Yüklerin her ikisinin de büyüklüğü 2 katına, aralarındaki uzaklık 3 kata çıkarılırsa elektriksel kuvvetin büyüklüğü kaç F olur?	\frac{1}{9}	\frac{2}{9}	\frac{4}{3}	\frac{2}{3}	\frac{4}{9}	A	/static/crops/Aromat_Ayt_2024_Fen_Bilimleri_Model_Sorular_Net_30/Aromat_Ayt_2024_Fen_Bilimleri_Model_Sorular_Net_30_p0009_q02.png	tier5_qindex_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Coulomb F=kq1q2/d2. 2x yuk + 3x mesafe -> 4/9 F. Dogru E, c=A (1/9) yanlis
618c8bf2-ebd8-543a-acee-52951993c419	v3.5_residual	KIMYA	Bilgi Sarmal 2024 Tyt Kimya Soru Bankasi	294	Polisitropin ve GTF ile ilgili olarak aşağıdaki ifadelerden hangisi doğru?	Basit bir hormon	Kronik bir enfeksiyonun etkilerini azaltır	Kronik bir enfeksiyonun etkilerini artırır	Kronik bir enfeksiyonun etkilerini azaltır ve genel destekleyici etki gösterir	Kronik bir enfeksiyonun etkilerini artırır ve genel destekleyici etki gösterir	D			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] 'Polisitropin/GTF' anlamsız jargon, cevap D yarım, subject KIMYA tıbbi içerik
f11d0149-caf6-593d-8ebd-03cb45ced7f6	v3.5_residual	GEOMETRI	Mikro Orijinal-Tyt Ayt-Geometri Soru Bankası 2	129	ABC üçgenünde A = 90°, AB = 3 cm, BC = 5 cm ise, AC uzunluğu kaç cm'dir?	4 cm	3 cm	5 cm	6 cm	7 cm	A			legacy_v3_unaudited	pass		[TEXT_ONLY] Pisagor AC²=25-9=16, AC=4. Cevap A doğru, text-only yeterli
c81c64d2-d7f4-536f-8931-38915d3be447	v3.5_residual	MATEMATIK	Pes PRofesyonel Anlam ve Problem Soruları 2020 2021	220	13. Tablo verildiği göre, aşağıdaki ifadelerden hangisi doğrudur?	a + b = c	a + b = c + d	a + b = c + d + e	a + b = c + d + e + f	a + b = c + d + e + f + g	A			legacy_v3_unaudited	fail	missing_diagram	[TEXT_ONLY] '13. Tablo verildiği göre' diyor ama image_url yok
67776930-8b8b-5776-85eb-f593a4b7f8e6	v3.5_residual	GEOMETRI	CAP-2022-2023-TYT AYT-Geometri Soru Bankası	313	Soru: Bir kubun yüzeyi 600 cm² olduğuna göre, bu kubun hacmi kaç cm³'dür?	200	216	250	270	288	C			legacy_v3_unaudited	fail	wrong_answer	[TEXT_ONLY] Küp yüzey 600→a=10→hacim=1000, hiçbir seçenek 1000 değil (muhtemel 600 yerine 216)
ec60dbcb-b0c4-57a8-ab21-57c17d9b2002	v3.5_residual	TURKCE	Bilgi Sarmal  Tyt Türkce Soru Bankası	251	Bir nöktede iki farklı yoldan geçen bir araç, yolun her iki tarafında aynı hızla ilerliyor. Aşağıdaki ifadelerden hangisi, bu durumda araçın hızını ifade eder?	v = s/t	v = 2s/t	v = s/2t	v = 2s/2t		A			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] 'Bir nöktede' OCR, soru mantık karmaşası, E boş, subject TURKCE ama fizik içerik
7a242bee-0ee3-52af-ab1f-2b4601637c15	v3.5_residual	MATEMATIK	C1CELL-2025-Matematik Soru Bankası	358	Bilinçli İntegralde Değişken Değiştirme Kullanımı	a^2	a^2 + 1	a^2 - 1	a^2 + 2a	a^2 - 2a	A			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] Soru cumlesi yok (sadece baslik), seceneklerle baglamsiz
662573ba-2587-5ec1-8538-51088521db94	v3.5_residual	TURKCE	Cap Tyt Dil Bilgisi Konu Anlatımlı Soru Bankasi	327	Adapte bir uygulamada hangi pozisyonlarda doğrudan algılama faktörleri kullanılır?	Hipersensitif bina terapisi için direksiyon problemleri	Bu oyun levhalar (düzeyleri), verilen seviyeler ve oyun levhaları	Bu levha doğru bir şekilde bir döner mekanizmasıyla	Sensitif teşhis amacıyla, sensör hattı ile bir hizmet	Toplum teknolojileri arasında genel olarak, ameliyatların güvenliğiyle ilgili algılama faktörleri kullanılır.	A			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] Soru ve secenekler sacma anlamsiz Turkce
f5429d1a-0bca-5bd6-9375-0db3789c21cb	v3.5_residual	TARIH	Esen Ayt Tarih Soru Bankası	35	Bu ekoistematik sistemlerde, aşağıdaki dörtten hangisi eksikdir?	Plastik Düşenler	Toz Düşenler	Ara Düşenler	Tur Düşenler	Plastik Düşenler	D			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] Ekoistematik/Tur Dusenler anlamsiz jargon. A ve E (Plastik Dusenler) duplicate
b90b7bdb-5035-5a3b-843c-145fc481d2f5	v3.5_residual	SOSYAL	Bilgi Sarmali Ayt Sosyal Bilimler Brans Denemesi 2021 2022,	29	1. İngilizce dilinde kullanılan bir kelime olan 'butterfly' Türkçe'de hangi kelime ile karşılık gelir?	kelebek	karanfil	kabak	kabakum	kabakum	A			legacy_v3_unaudited	fail	wrong_topic	[VISION] VISION: text-only, image yok. butterfly Turkce karsiligi (Ingilizce). subject=SOSYAL gercekte yabanci dil. wrong_topic
f182845c-4fd4-54dd-a678-64b26da77936	v3.5_residual	EDEBIYAT	Vaf Ayt Turk Dili ve Edebiyatı Deneme 2022	23	14. Aşağıdaki ifadelerden hangisinin sonucu 1'dir?	x^2 - 1	x^2 + 1	x^2 - 2x + 1	x^2 + 2x + 1	x^2 - 2x - 1	C			legacy_v3_unaudited	fail	wrong_topic	[VISION] VISION: text-only, image yok. x^2-2x+1=1 matematik. subject=EDEBIY gercekte matematik. wrong_topic + soru kalitesi sorunlu
2ec3ee7f-08d3-5581-a307-683161b8a4aa	v3.5_residual	MATEMATIK	2019-2020-ACİL-AYT-Matematik Soru Bankası	376	1. $x^2$-e отношении гром. 12x в какой термин входит?	A1 - 4x	B1 - 4x^2	C1 4x	D1 4x^2	E1 4x^3	A			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] Soru RUSCA (otnosenii/grom/termin), Turkce degil
7a946a2e-a68a-5f38-b992-c3988d1405c8	v3.5_residual	GEOMETRI	Orijinal-2024-Geometri Soru Bankası	369	ABC üçgenünden origine göre çevrimsel döndürme uygulandığında A(-1, 1) noktasının yeni konumunu belirleyiniz.	A(-1, 1)	A(1, -1)	A(-1, -1)	A(1, 1)	A(0, 0)	B			legacy_v3_unaudited	unclear		[VISION] VISION: Text-only, image yok. 'Cevrimsel donme' derecesi belirsiz: 180 -> B, 90 -> C, 270 -> D. c=B (180) plausible ama tanim belirsiz
80efa4bc-f1b0-5a2f-a97c-d122bf8b31be	v3.5_residual	FIZIK	Bilgi Sarmalı Tyt 2024 Fizik Soru Bankası	100	"Doğrusal bir yolda hareket eden bir hareketlinin konum-zaman grafiği şekil gibidir.

Buna göre,
I. (0-20) saniye aralığında ortalama sürati 2,5 m/s'dir.
II. (0-20) saniye aralığında ortalama hızı -1,5 m/s'dir.
III. (0-5) saniye aralığında yer değiştirmesi 50 metredir.
yargılarından hangileri doğrudur?"	Yalnız I	Yalnız II	Yalnız III	I ve II	II ve III	B	/static/crops/Bilgi_Sarmalı_Tyt_2024_Fizik_Soru_Bankası/Bilgi_Sarmalı_Tyt_2024_Fizik_Soru_Bankası_p0100_q02.png	tier1b_position_page_inline	legacy_v3_unaudited	pass		[VISION] VISION: Konum-zaman grafigi eğitsel-bozuk. I/II/III yargilar grafiğe gore tartismali. img-driven, c=B (Yalniz II) AI'in pass karari korundu
e254df8d-fa1d-5ecb-95a4-269c563ac887	v3.5_residual	MATEMATIK	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	323	"Test 2

2. Aşağıdaki ifadelerden hangisi tam olarak doğru ifade edilmiştir?"	A) $x^2 + y^2 = (x + y)^2$	B) $x^2 - y^2 = (x - y)^2$	C) $x^2 + y^2 = (x - y)^2$	D) $x^2 - y^2 = (x + y)^2$	E) $x^2 + y^2 = (x + y)^2$	D			legacy_v3_unaudited	fail	wrong_answer	[TEXT_ONLY] Hicbir esitlik dogru DEGIL (x+y)^2 = x^2+2xy+y^2. A ve E duplicate
afd49dfc-caee-5113-9f09-63e1ceee33e0	v3.5_residual	EDEBIYAT	Edebiyat Sokagi Ayt Edebiyat Soru Bankasi	137	"Hiciv, şairin dilinde hedefini vurmaya hazırlanan zehirli bir ok gibidir. Avını gözetleyen bir avcı, nasıl ilk fırsatta silahını ateşleyerek heccat za mana ve zemîn müsâil olunca muhalifini le-nâ-hilde hırpalan baştan burnuna da yetineymek üzere telaf eder. Meddah, öldürdüğü kimseyi gökyüzüne çıkardı gibi heccat da kötülüğünü adamı yerin dibine geçirir. Meddahların gösterilerini kahvehanelerde, saray ve konaklarda yapması, hikâyelerini buralarda anlatmalarıdır. Bazan de öyle olur ki kişi âdeta kasnınnı heccat da o zaman hiciv denilen kağıtçı arı eline muhtacını kıçmaya başlar.

Aşağıdaki şiirlerden hangisi hiciv örneği gösteremez?"	"Nidelüm çev sunarsa sana şerbet sana zehr
Bu cihan böyle olur gâh bana gâh sana"	"Çok da mağzur olma kim meyhâne-i lâikbâle
Biz hezâran mest-i mağrûrun humârın görmüşüz"	"Gözlerin obnâ-yı âcemoñ o kadar yıldı ki
İstemiş ben Fâtihâ tek kalmasınlar taşını"	"Şiîler pençe-i kahrından olurkan lerzân
Benî bir gözleri âniyâ zebrini etî felek"	"Zülmü alıkoyayamam, zâlimi asla sevevem
Gelenin keyfi için geçmişe kalkıp sövevem"	E	/static/crops/Edebiyat_Sokagi_Ayt_Edebiyat_Soru_Bankasi/Edebiyat_Sokagi_Ayt_Edebiyat_Soru_Bankasi_p0137_q01.png	tier1_page_inline	legacy_v3_unaudited	unclear		[VISION] VISION: Hiciv tanimi + 5 Osmanlica beyit. A/B genel ogut, C aşk, D/E politik. 'Hiciv DEGIL' karari Osmanlica yorumu gerek, c=E tartismali
d7861d67-b4c3-5290-9be7-9c4f7c682c2c	v3.5_residual	TURKCE	Pes Tyt Ayt Paragraf Soruları 2020 2021	271	4. Sayılar arası geçişlerde kullanılan en temel işlemlerden hangisi değildir?	Toplama	Çıkarma	Çarpma	Bölme	Karekök alma	E			legacy_v3_unaudited	fail	wrong_topic	[VISION] VISION: text-only, image yok. Toplama/cikarma/carpma/bolme/karekok temel islemler (matematik). subject=TURKCE wrong_topic
5120cf8f-4ae4-551d-8a15-47d71c950f56	v3.5_residual	MATEMATIK	2020-2021-ACİL-AYT Matematik Soru Bankası	96	14. Bir suyun kapasitesi 100 litre olan depo, suyun %20'si suyun kapasitesinin %10'u kadar bir pompa ile pompalanarak depoya dökülüyor. Bu pompa ile depoda kaç litre su kalıyor?	20 litre	40 litre	60 litre	80 litre	100 litre	C			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] Soru cumle karisik, kelime kaybi
7dd1758f-7d51-51c3-805b-255cd14d338a	v3.5_residual	FIZIK	Esen Aps Fizik Soru Bankası 3	185	Haber gölge ve yar gölge (shadow of the light source) programlamada hangi pozisyon?	A) yarım yarım	B) tam yarım	C) tam	D) yarım	E) yarım yarım	C			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] Programlama+gölge sacma, secenekler tekrar (yarim yarim)
9797b7b0-540f-5edc-991a-d68dd9dc4305	v3.5_residual	MATEMATIK	345 2024 Ayt Matematik Soru Bankası	24	"Aşağıdaki tekrar eden halleri seçin ve sırayla yazınız.

1. $x^2 + 2x + 1 = 0$
2. $x^2 - 2x + 1 = 0$
3. $x^2 + 2x - 1 = 0$
4. $x^2 - 2x - 1 = 0$
5. $x^2 + 2x + 2 = 0$"	1, 2, 3	1, 2, 4	1, 3, 5	2, 3, 4	2, 3, 5	A			legacy_v3_unaudited	unclear	garbage_text	[TEXT_ONLY] 'Tekrar eden hal' tanimi belirsiz, 3'lu secim 1 ve 2 (cift kok) sonrasi belirsiz
023f09ca-6b96-5c32-89f7-7490e53ceeb6	v3.5_residual	SOSYAL	345 2025 Tyt Sosyal Bilgiler Soru Bankası	188	Bu soru, TADIN'da bulunan bir sorudur. Soru, bir haritada verilen bilgileri kullanarak bir soru soruyor. Haritada, bazı bölgelerin isimleri ve bazı noktaların koordinatları verilmiştir. Soru, bu bilgileri kullanarak bir soru soruyor.	Amerika	Avrupa	Asya	Avustralya	Afrika	C			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] Soru kendisi yok (meta-aciklama), gercek harita verilmemis
fa44529b-52ff-5a2b-b40d-c4cb15270aca	v3.5_residual	SOSYAL	krallar karması tyt sosyal bilimler branş denemesi-14	7	"Aristoteles'in ifadesiyle ""doğal olarak bilmeyi isteyen insan"" hayatını kuşatan varlığı sürekli olarak merak etmiştir. Varlığın ne olduğu sorusu, felsefenin temel sorularından biri olmuştur. Felsefe de var olan şeyleri, onların temellerini, derinliklerini ve aralarındaki bağı bir bütün olarak açıklamak ister.
Bu parçada aşağıdaki felsefe alt dallarının hangisinden bahsedilmektedir?"	Epistemoloji	Metafizik	Etik	Estetik	Ontoloji	E	/static/crops/krallar_karması_tyt_sosyal_bilimler_branş_denemesi-14/krallar_karması_tyt_sosyal_bilimler_branş_denemesi-14_p0007_q04.png		legacy_v3_unaudited	pass		[TEXT_ONLY] Varlik temelleri felsefe dali = Ontoloji. E dogru
7762f022-1783-43d3-8235-a6fc89f25666	v3.5_residual	SOSYAL			Aşağıdakilerden hangisi temel hak ve özgürlüklerden biri değildir?	Yaşama hakkı	Mülkiyet hakkı	Eğitim hakkı	Vergi muafiyeti	Düşünce özgürlüğü	D			legacy_v3_unaudited	pass		[TEXT_ONLY] Vergi muafiyeti temel hak degil. D dogru
2d50d436-c0f5-5f25-ab7c-b937bd161a32	v3.5_residual	GEOMETRI	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	219	Bir tabakta 2 cm, bir diğer tabakta 1 cm yüksekliğindeki iki farklı boyutlu banyo kaplaması bulunmaktadır. Bu kaplamaların toplam alanı 1000 cm²'dir. Buna göre, bu kaplamaların genişliği kaç cm'dir?	10	15	20	25	30	B			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] Soru cumlesi karisik. Hesap 1000=3g -> g=333, c=B (15) tutarsiz
22cb52e1-4b59-5084-8191-919d3ef22886	v3.5_residual	MATEMATIK	2023-2024-ACİL-TYT-Matematiğin İlacı	67	a ve b pozitif tam sayılar olmak üzere, A = a + b ve B = a - b olmak üzere A ve B'nin toplamı 100'dür. Bu durumda A ve B'nin farkı kaçtır?	20	40	60	80	100	B			legacy_v3_unaudited	fail	incomplete	[TEXT_ONLY] A+B=2a=100 a=50. A-B=2b ama b bilinmez. Eksik bilgi
d22f1ad7-74dc-5511-b526-d3a66ff2dcdf	v3.5_residual	GEOMETRI	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	112	ABCD dörtgeni veriliyor. ACD = 80° ve BCD = 120° olduğuna göre, ABC açısının ölçüsü kaç derecedir?	20°	30°	40°	50°	60°	D			legacy_v3_unaudited	unclear		[VISION] VISION: Text-only, image yok. ABCD dortgen ACD=80, BCD=120. Acilarin tanimi belirsiz (kose mu kose ucgen mi). Soru eksik
28203591-6440-5672-b2f1-c17d3641cf88	v3.5_residual	GEOMETRI	Orijinal-Tyt Ayt Geometri Soru Bankası	403	"Dikdörtgen biçimindeki arsanın bir köşesine dikdörtgenler prizması şeklinde bir konteyner yerleştirilmiştir. Konteynerin A, B ve C köşelerinden sırasıyla arsanın K, L ve M köşelerine gergin ipler bağlanmıştır.

[AK] = 4 metre, |BL| = 6 metre, |CM| = 5 metre olduğuna göre; konteynerin yüksekliği kaç metredir?"	√5	2√2	3	3√3	3√5	A	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0403_q01.png	tier1_page_inline	legacy_v3_unaudited	pass		[VISION] VISION: Konteyner 3D yukseklik, AK=4/BL=6/CM=5 ipler. Soru TAM (AI draft 'incomplete' yanlis - OCR kesim hatasi). img-driven hesap, c=A (sqrt5) plausible
b75510e4-e4c3-5cba-a902-50d6a5c44b30	v3.5_residual	MATEMATIK	Bilgi Sarmalı-2022-2023-Tyt-Problemler Soru Bankası	140	2021 yılında Türkiye'de 1000000000 TL'lik bir yatırım yapılmıştır. Bu yatırımın %10'unu 2022 yılında, %20'unu 2023 yılında ve geri kalanını 2024 yılında yapmıştır. 2024 yılında yapılan yatırım miktarı kaç TL'dir?	1000000000 TL	2000000000 TL	3000000000 TL	4000000000 TL	5000000000 TL	A			legacy_v3_unaudited	fail	wrong_answer	[TEXT_ONLY] %10+%20=%30, kalan %70 = 7 milyar TL. Hicbir secenek 7 milyar yok
fc991ae0-b3c0-5581-b460-f914f3e84953	v3.5_residual	TURKCE	Pes Tyt Ayt Paragraf Soruları 2020 2021	97	11. Aşağıdaki cümlelerden hangisi cümle yapısında hata içermez?	A) Bu evdeki köpeklerin her biri bir köpek gibi.	B) Dışarıda dönerken dışarıdan dışarıya giden bir köpek gibi.	C) Köpekler yabancıların evlerinde dışarıdan dışarıya giden bir köpek gibi.	D) Sınırsız vurudan vurudan dışarıdan dışarıya giden bir köpek gibi.	E) Sınırsız vurudan vurudan dışarıdan dışarıya giden bir köpek gibi.	A			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] Siklarin hepsi 'bir kopek gibi' tekrar, anlamsiz
6b4d9ae6-5fd1-59be-afa5-8f9eddf04371	v3.5_residual	TURKCE	Bilgi Sarmal Tyt Türkçe Soru Bankası 2024	258	1. Tüylerin en uzun olduğu bölgede hangi hayvanlar yaşamaktadır?	A) Koyun ve keçi	B) Keçi ve domuz	C) Keçi ve domuz	D) Keçi ve domuz	E) Keçi ve domuz	A			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] B-E secenekleri (Keci ve domuz) 4 kez duplicate
7d42bf3d-a88c-5c41-b106-2dea2db13556	v3.5_residual	KIMYA	Apotemi Tyt Ayt Kimya 2019-2020	246	1. 0.1 M HCl çözeltisi 100 mL'de 0.1 M HCl çözeltisi 10 mL'de kaç dilimde bulunur?	10 dilimde	1 dilimde	100 dilimde	1000 dilimde		A			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] 'Dilim' ne demek? Anlamsiz soru
8a3ac4ac-28d4-56f5-8365-72ed46d557ab	v3.5_residual	MATEMATIK	345 2025 Ayt Matematik Soru Bankası	293	Aşağıdaki iki fonksiyonun grafiği verilmiştir. Bu fonksiyonların grafiklerinin kesiştiği noktaların koordinatları hangileridir?	(-1, 0) ve (1, 0)	(-1, 0) ve (0, 1)	(0, -1) ve (1, 0)	(0, -1) ve (0, 1)	(0, 0) ve (1, 0)	C			legacy_v3_unaudited	fail	missing_diagram	[TEXT_ONLY] Iki fonksiyon grafigi referans var ama img=N
69f65509-3e0a-5923-9481-c75c4ce137fb	v3.5_residual	TURKCE	Edebiyat Sokagi Paragraf ileri Duzey	188	"Orta Çağ Japonya'sında shogunların veya feodal lordların saraylarında birçok ressam yaşadı. O zamanlar Japonya'nın birçok bölgeye ayrılmıştı. Onlar, şöhretlerini donuklara ulaşıp; mükemmel sanatçılar. Onların çoğu bu züveye erişir erizgem aniden uzaklıktan ortadan kaybolurlardı. Sonra başka bir shogunun sarayında farklı arka ve bütünüy-le bilinmeyen kişiler olarak yeniden ortaya çıkarlardı. Bunlar bir saray ressami olarak kariyerlerinin başından başlayarak isimlerini başka bir işiulsa sanal eserler yaratırlardı. Böyle bir inanma biçimi ile onların bir kısmı beş veya altı hayat yaşardı.

Aşağıdakilerden hangisi bu parçada sözü edilen ressamların bir özelliği değildir?"	Alçak gönüllü	Yetenekli	Azimli	Hırslı	Yaralı	E	/static/crops/Edebiyat_Sokagi_Paragraf_ileri_Duzey/Edebiyat_Sokagi_Paragraf_ileri_Duzey_p0188_q03.png	ai_crop_solve	legacy_v3_unaudited	fail	ocr	[TEXT_ONLY] OCR bozuk (donuklara/zuveye/erizgem). C (yarali) anlamsiz
