id	v1_sim	v2_sim	delta	v2_class	correct_answer	qtext_preview	ocr_preview	image_url
6f642a4d-60b8-5c49-97b5-9401ec137b84	0.400	0.533	+0.133	v2_substantive	A	ABCDEF düzgün altıgen, $N\in[DE]$, $|DN|=|EC|$. Yukarıda verilen şekilde $m(\text{NFE})=\alpha$ kaç derecedir?	ABCDEF düzgün altıgen N ∈ |DE |DN| = |NE|  Yukarıda verilen şekilde m(NFE) = α kaç derecedir?	/static/crops/Orijinal-2024-Geometri_Soru_Bankası/Orijinal-2024-Geometri_Soru_Bankası_p0154_q04.png
ae13a4b3-ed45-5f0c-b264-b0da8d6481d9	0.385	0.533	+0.148	v2_substantive	C	ABCD dik yamuk, $AC \perp BD$, $|DC|=(7-\sqrt{13})$ cm, $|AB|=(7+\sqrt{13})$ cm olduğuna göre, Alan(ABCD) kaç $cm^2$ dir	ABCD dik yamuk $AC \perp BD$ $|DC| = (7 - \sqrt{13})$ cm $|AB| = (7 + \sqrt{13})$ cm olduğuna göre, Alan(ABCD) kaç cm² d	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0255_q02.png
dda8b3c6-814b-5d26-8171-b7867d568eee	0.471	0.533	+0.062	v2_substantive	B	ABCD ve EBCF paralelkenar, $|EG|=|GF|$, $|FC|=4$ cm, $|DF|=8$ cm. D, G ve H doğrusal olduğuna göre, $\frac{|BC|}{|BH|}$ 	ABCD ve EBCF paralelkenar |EG| = |GF| |FC| = 4 cm |DF| = 8 cm  D, G ve H doğrusal olduğuna göre, $\frac{|BC|}{|BH|}$ kaç	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0331_q03.png
194472d3-4394-5e7f-80a8-68398ff1d794	0.545	0.538	-0.007	v2_substantive	D	$|AB| = |BC|$, $|AB| = |CD|$ ve $m(\widehat{BAC}) = 40^\circ$ olduğuna göre, $m(\widehat{ACD}) = x$ kaç derecedir?	|AB| = |BC| |AB| = |CD| m(BĀC) = 40°  olduğuna göre, m(AĈD) = x kaç derecedir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0286_q03.png
1d08c6cf-16d5-55b0-8ece-1bcbed01829e	0.333	0.538	+0.205	v2_substantive	B	ABC eşkenar üçgen, $|DC|=1$ cm, $|AB|=4$ cm olduğuna göre, $|AD|=x$ kaç santimetredir?	16. ABC eşkenar üçgen |DC| = 1 cm |AB| = 4 cm olduğuna göre, |AD| = x kaç santimetredir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0097_q08.png
3db17614-a30a-54cc-9c08-bbb53c83ac27	0.500	0.538	+0.038	v2_substantive	C	ABCDEF düzgün altıgen $|AH|=1$ cm $|HB|=3$ cm olduğuna göre, $|EH|=x$ kaç santimetredir?	ABCDEF düzgün altıgen |AH| = 1 cm |HB| = 3 cm olduğuna göre, |EH| = x kaç santimetredir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0267_q02.png
3e499058-c858-572a-800d-fde0cc82e0f7	0.250	0.538	+0.288	v2_substantive	C	ABC üçgen, $|AD|=3|DB|$, $|BC|=2|EC|$. Buna göre, $\frac{A(\text{DBE})}{A(\text{ABC})}$ oranı kaçtır?	ABC üçgen |AD| = 3 ∙ |DB| |BC| = 2 ∙ |EC|  Buna göre, $\frac{A(\widehat{DBE})}{A(\widehat{ABC})}$ oranı kaçtır?	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0094_q04.png
5214f75e-97fc-5ace-a2b5-3a35633d4dbc	0.308	0.538	+0.230	v2_substantive	B	ABC ve ADE eşkenar üçgenler, $|BE|=3x-1$ birim, $|CD|=x+7$ birim olduğuna göre, $x$ kaçtır?	11. ABC ve ADE eşkenar üçgenler  |BE| = 3x - 1 birim |CD| = x + 7 birim  Buna göre, x kaçtır?	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0026_q03.png
62c7e5c4-a416-5c07-bb66-510af827de87	0.429	0.538	+0.109	v2_substantive	D	ABCD yamuk, $DC \parallel KM \parallel AB$, $|IDCI| = 8$ birim, $|KML| = 12$ birim. Buna göre, $|IAB|$ kaç birimdir?	ABCD yamuk, DC // KM // AB |DC| = 8 birim, |KM| = 12 birim  Buna göre, |AB| kaç birimdir?	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0162_q02.png
d8c48ceb-cbf6-50bc-96dd-4ebab981251c	0.440	0.538	+0.098	v2_substantive	E	ABC ikizkenar üçgen, $|AB|=|AC|$, $[GE] \parallel [AB]$. G, ABC üçgensel bölgesinin ağırlık merkezi, $|AG|=10 \text{ cm}	ABC ikizkenar üçgen, |AB| = |AC|, [GE] // [AB],  G, ABC üçgensel bölgesinin ağırlık merkezi,  |AG| = 10 cm, |EC| = 8 cm 	/static/crops/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0134_q02.png
e0e42175-373a-5401-b669-dd183b72b979	0.440	0.538	+0.098	v2_substantive	E	Şekildeki üçgen dik prizmada ACED kare, $[AC] \perp [CB]$, $|AB|=20$ cm, Alan$(ACED)=144 \text{ cm}^2$'dir. Yukarıda ver	Şekildeki üçgen dik prizma ACED kare [AC] ⊥ [CB] |AB| = 20 cm, Alan(ACED) = 144 cm²  Yukarıda verilenlere göre, prizmanı	/static/crops/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası_p0293_q05.png
6e419936-c5d7-5022-8e78-f0025ca92eeb	0.320	0.542	+0.222	v2_substantive	E	Yukarıdaki ABC eşkenar üçgeninde, $[AD]\perp[BC]$, $[EF]\perp[BC]$ ve $m(\widehat{ABK})=m(\widehat{KBC})$ olarak veriliy	12. Yukarıdaki ABC eşkenar üçgeninde, [AD] ⊥ [BC], [EF] ⊥ [BC] ve m(ABK) = m(KBC) olarak veriliyor. |BK| = 8√3 br ve |DF	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0093_q06.png
85b63d9a-5d44-551e-aaaa-120947e3e319	0.370	0.542	+0.172	v2_substantive	D	ABCD ikizkenar yamuk, $[AB] \parallel [DC]$, $[EF] \parallel [AB]$. $|AD|=|BC|$, $|DE|=3$ birim, $|FB|=10$ birim, $|EF|=	ABCD ikizkenar yamuk. [AB] // [DC]. [EF]⊥[AB]. |AD| = |BC|, |DE| = 3 birim, |FB| = 10 birim, |EF| = 8 birim Buna göre, A	/static/crops/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası_p0244_q02.png
a1acd491-5da5-524e-9216-cedecc92c67f	0.381	0.542	+0.161	v2_substantive	E	ABC ve AEF dik üçgen, $AB \perp AC$, $|BD|=|DC|$, $|AE|=5$ cm, $|BE|=3$ cm, $|FC|=2$ cm. Boyalı bölgelerin alanları birb	ABC ve AEF dik üçgen. AB ⊥ AC, |BD| = |DC|  |AE| = 5 cm, |BE| = 3 cm, |FC| = 2 cm  Boyalı bölgelerin alanları birbirine 	/static/crops/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası_p0160_q01.png
d8ef7d9f-ef53-59e7-ba63-71376eb777f5	0.346	0.542	+0.196	v2_substantive	C	Şekilde, $[BA] \perp [AD]$, $[BC] \perp [CD]$, $[BD]$ açıortay, $|AB|=10 \text{ cm}$, $|CD|=4 \text{ cm}$, $|AD|=x \text	6. Şekilde, [BA] ⊥ [AD], [BC] ⊥ [CD], [BD] açıortay |AB| = 10 cm, |CD| = 4 cm, |AD| = x cm ve |BC| = y cm'dir.  Yukarıda	/static/crops/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası_p0055_q01.png
ed9b8f01-30ed-5ffe-826a-aa4b5e303acf	0.524	0.542	+0.018	v2_substantive	C	ABCD paralelkenar, [BD] köşegen, $[AK] \perp [AL]=\{A\}$, $|DL|=|LC|$, $|BK|=|KC|$, $A(AEF)=16$ cm$^2$. Yukarıdaki veril	ABCD paralelkenar, [BD] köşegen, [AK] ∩ [AL] = {A}, |DL| = |LC|, |BK| = |KC|, A(AEF) = 16 cm²  Yukarıdaki verilere göre,	/static/crops/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0186_q02.png
10ceda2c-3daa-5d43-9eb7-2b7e3db23cfa	0.391	0.545	+0.154	v2_substantive	D	ABCD eşkenar dörtgen, $[AC]$ köşegen, $[CH] \perp [AH]$, $m(\widehat{BCH})=m(\widehat{CAD})$, $|BH|=1$ cm. Yukarıdaki ve	ABCD eşkenar dörtgen [AC] köşegen [CH] ⊥ [AH] m(BCH) = m(CAD) |BH| = 1 cm  Yukarıdaki verilere göre, Alan(ABCD) kaç cm² 	/static/crops/Orijinal-2024-Geometri_Soru_Bankası/Orijinal-2024-Geometri_Soru_Bankası_p0198_q06.png
70016505-8d8c-5705-8aee-1f2720d3c4ce	0.476	0.545	+0.069	v2_substantive	A	ABCD yamuk, $DC \parallel AB$, $m(\widehat{DAB}) = 60^\circ$, $m(\widehat{ABC}) = 80^\circ$, $|AB| = a$ birim, $|BC| = b	ABCD yamuk DC // AB m($\widehat{DAB}$) = 50° m($\widehat{ABC}$) = 80° |AB| = a birim |BC| = b birim |CD| = c birim  Buna	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0160_q01.png
9b9fc485-162d-5b0e-b30a-0f822e10196f	0.455	0.545	+0.090	v2_substantive	B	ABCD dikdörtgen, $[AK] = |KD|$, $[AE] = |EB|$, $[ET] = |TC|$, $[KF] = |FC|$, $|AC|=20$ cm. Yukarıda verilenlere göre, $|	ABCD dikdörtgen |AK| = |KD| |AE| = |EB| |ET| = |TC| |KF| = |FC| |AC| = 20 cm  Yukarıda verilenlere göre, |FT| kaç cm'dir	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0214_q04.png
b5b9ac3f-af2d-5d24-bf68-6d8d5b811730	0.364	0.545	+0.181	v2_substantive	B	Yandaki dik silindirde $|AB|$ taban çapı, $|AE|=8$ birim, $|EB|=6$ birim, $|DE|=4\sqrt{5}$ birimdir. Buna göre, silindir	Yandaki dik silindirde [AB] taban çapı  |AE| = 8 birim  |EB| = 6 birim  |DE| = $4\sqrt{5}$ birim  Buna göre, silindirin 	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0218_q01.png
2955e950-8207-5474-afee-97b9654902a6	0.438	0.548	+0.110	v2_substantive	C	$[AB] \perp [BC]$ olacak şekilde bir ABC dik üçgeni çiziniz. E, F, G, D noktaları sırasıyla $[AC]$, $[BC]$, $[AB]$ ve $[	7. -[AB] ⊥ [BC] olacak şekilde bir ABC dik üçgeni çiziniz. -E ∈ [AC] ve D ∈ [AB] olacak şekilde, [BE] ve [CD] kenarortay	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0081_q02.png
302dd557-389c-58c2-8a8d-0e896675741b	0.469	0.548	+0.079	v2_substantive	E	Yukarıdaki şekilde, $[AB] \perp [BG]$, $[DK] \perp [BG]$, $[FG] \perp [BG]$ $|AB|=6$ br, $|DK|=2$ br ve $|FG|=5$ br $E \	[AB] ⊥ [BG], [DK] ⊥ [BG], [FG] ⊥ [BG] |AB| = 6 br, |DK| = 2 br ve |FG| = 5 br  E ∈ [BK] ve C ∈ [BK] olmak üzere; |AC| + 	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0057_q02.png
20f3492a-d728-5da9-845e-efcf443e2cab	0.350	0.550	+0.200	v2_substantive	C	ABC dik üçgen, $[AH] \perp [BC]$, $[BA] \perp [AC]$. $|AB|=3|AC|$ ve $|BC|=20$ cm dir. Yukarıdaki verilere göre, $|AH|=x	10. ABC dik üçgen, [AH] ⊥ [BC], [BA] ⊥ [AC] |AB| = 3|AC| ve |BC| = 20 cm'dir.  Yukarıdaki verilere göre, |AH| = x kaç cm	/static/crops/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası_p0033_q04.png
29783b66-d9b7-5927-8ba1-3f1e88b66f13	0.238	0.550	+0.312	v2_substantive	E	ABCD dörtgen, $[AD]\parallel[CD]$, $[AB]\parallel[CE]$, $|AE|=9$ cm, $|CD|=6$ cm. Yukarıdaki verilere göre, Alan$(BCE)$ 	ABCD dörtgen [AD] ⊥ [CD] [AB] // [CE] |AE| = 9 cm |CD| = 6 cm  Yukarıdaki verilere göre, Alan(BCE) kaç cm² dir?	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0123_q06.png
3bd76f26-55a0-5852-9831-beed345fce4c	0.333	0.550	+0.217	v2_substantive	C	ABC bir üçgen, $|BD|=|DA|$, $m(\widehat{DAC})=m(\widehat{EAC})$, $m(\widehat{ACB})=30^\circ$. Yukarıdaki verilere göre, 	ABC bir üçgen |BD| = |DA| m(DÂC) = m(EÂC) m(AĈB) = 30°  Yukarıdaki verilere göre, ADC açısının ölçüsü kaç derecedir?	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0017_q05.png
4bece432-813b-5559-8e68-f03dfad134a2	0.300	0.550	+0.250	v2_substantive	B	ABC ikizkenar dik üçgen, $[AB]\perp[AC]$, $|AB|=|AC|$. $|BD|=6$ birim, $|DC|=2$ birim. Buna göre, $|AD|=x$ kaç birimdir?	ABC ikizkenar dik üçgen, [AB] ⊥ [AC], |AB| = |AC|. |BD| = 6 birim, |DC| = 2 birim Buna göre, |AD| = x kaç birimdir?	/static/crops/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası_p0064_q05.png
535c7a56-0d0f-55c7-807f-d48e392d2e25	0.556	0.550	-0.006	v2_substantive	E	ABCD dikdörtgen $[AE] \perp [EB]$ $[EF] \perp [CD]$ $m(\text{BAE})=75^\circ$ $|EF|=2$ cm $|BC|=5$ cm olduğuna göre, $A(A	6.  ABCD dikdörtgen [AE] ⊥ [EB] [EF] ⊥ [CD] m(BAE) = 75° |EF| = 2 cm |BC| = 5 cm  olduğuna göre, A(ABCD) kaç cm² dir?	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0373_q05.png
5b09fa0e-bcc1-5166-89d4-858454913322	0.333	0.550	+0.217	v2_substantive	D	ABC üçgen, $[DA]$ açıortay, $m(\widehat{ACB})=30^\circ$, $|DE|=4$ cm, $|AC|=12$ cm. Buna göre, AED üçgeninin alanı kaç $	ABC üçgen [DA] açıortay m(AĈB) = 30° |DE| = 4 cm |AC| = 12 cm  Buna göre, AED üçgeninin alanı kaç cm² dir?	/static/crops/Orijinal-2024-Geometri_Soru_Bankası/Orijinal-2024-Geometri_Soru_Bankası_p0125_q03.png
6173ad4d-2cd0-5e9b-912c-e2a1fc8faad0	0.421	0.550	+0.129	v2_substantive	A	E, ABC üçgeninin ağırlık merkezi, $[AF]$ açıortay, $[EF] \perp [BD]$, $|AB|=18$ cm, $|AE|=9$ cm, $|BF|=8$ cm olduğuna gö	E, ABC üçgeninin ağırlık merkezi, [AF] açıortay {E, F} ⊂ [BD] |AB| = 18 cm |AE| = 9 cm |BF| = 8 cm olduğuna göre, |ED| =	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0149_q07.png
62f48ab7-2e8f-535a-a4f3-9fee466c7d9a	0.526	0.550	+0.024	v2_substantive	D	ABCD dörtgen, $[AD] \perp [AC]$ $[BE] = 5 \text{ br}$ $[AE] = 7 \text{ br}$ $[EC] = 13 \text{ br}$ $[AD] = 24 \text{ br}	ABCD dörtgen, [AD] ⊥ [AC] |BE| = 5 br |AE| = 7 br |EC| = 13 br |AD| = 24 br  Yukarıda verilenlere göre, ABCD dörtgeninin	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0206_q04.png
652d7640-a2de-5a98-96c8-8b37d6696e50	0.333	0.550	+0.217	v2_substantive	C	ABC bir üçgen, $|BD|=|DA|$, $m(\widehat{DAC})=m(\widehat{EAC})$, $m(\widehat{ACB})=30^{\circ}$. Yukarıdaki verilere göre	ABC bir üçgen |BD| = |DA| m(DÂC) = m(EÂC) m(AĈB) = 30°  Yukarıdaki verilere göre, ADC açısının ölçüsü kaç derecedir?	/static/crops/Orijinal-2024-Geometri_Soru_Bankası/Orijinal-2024-Geometri_Soru_Bankası_p0017_q05.png
c78e1f82-6793-5e52-b4e7-46e857ff68d7	0.304	0.550	+0.246	v2_substantive	B	ABC eşkenar üçgen, $[BK] \cap [DF] = \{E\}$, $|AK|=|KC|$, $|AD|=4$ birim, $|BE|=12$ birim, $m(\widehat{BEF})=105^\circ$.	ABC eşkenar üçgen [BK] ∩ [DF] = {E} |AK| = |KC| |AD| = 4 birim |BE| = 12 birim m(BEF) = 105°  Buna göre, |AK| kaç birimd	/static/crops/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı_p0060_q04.png
cd7b3980-5dd2-5c4c-9d04-dbc1c009d381	0.421	0.550	+0.129	v2_substantive	C	Yukarıdaki şekilde D noktası, BDC üçgeninin diklik merkezi olduğuna göre, $|AC|=x$ kaç cm'dir? $|BC|=\sqrt{73}$ cm, $|AD	|BC| = $\sqrt{73}$ cm |AD| = 1 cm |BD| = 5 cm  Yukarıdaki şekilde D noktası, BDC üçgeninin diklik merkezi olduğuna göre;	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0111_q04.png
d3f154e4-c626-583a-9d6f-603fb73adc00	0.526	0.550	+0.024	v2_substantive	E	Şekilde $|BD|=|BE|$ $|AD|=4$ br $|EC|=3$ br Verilenlere göre, $|AB|$ ve $|BC|$ nin en azından en küçük tamsayı değerleri	Şekilde |BD| = |BE| |AD| = 4 br |EC| = 3 br  Verilenlere göre, |AB| ve |BC| nin br cinsinden en küçük tamsayı değerleri 	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0170_q01.png
e16c2941-a1d7-53a9-b213-094cd96286ab	0.529	0.550	+0.021	v2_substantive	C	$[AB] \perp [AE]$, $[AD] \perp [BC]$, $m(\widehat{AED}) = 30^\circ$, $m(\widehat{BCD}) = 45^\circ$, $|ED| = 8$ cm, $|DC|	[AB] ⊥ [AE] [AB] ⊥ [BC] m(AÊD) = 30° m(BĈD) = 45° |ED| = 8 cm |DC| = 5√2 cm  olduğuna göre, |AB| = x kaç santimetredir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0081_q01.png
ec3ef042-85be-524e-9ac2-c5d65a3a8860	0.350	0.550	+0.200	v2_substantive	D	Şekilde $[CE]$ $BCF$'nin, $[AE]$ $BAC$'nin açıortayı, $[AB]\perp[BC]$, $|AB|=6$ br ve $|BD|=2$ br olduğuna göre, $|DE|$ 	Şekilde [CE] BCF'nin, [AE] BAC'nin açıortayı [AB] ⊥ [BC], |AB| = 6 br ve |BD| = 2 br olduğuna göre, |DE| kaç br'dir?	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0113_q02.png
0cfc2f61-14c8-506c-a0b4-d8c47517caa0	0.500	0.552	+0.052	v2_substantive	E	ABC bir üçgen, $|AF|=3|FD|=2|DB|$, $|KE|=4|EC|=2|AK|$. Yukarıdaki şekilde $S_1$, $S_2$ ve $S_3$ bulundukları kapalı bölg	ABC bir üçgen, |AF| = 3|FD| = 2|DB| |KE| = 4|EC| = 2|AK|  Yukarıdaki şekilde S₁, S₂ ve S₃ bulundukları kapalı bölgelerin	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0150_q02.png
366569e0-b966-5da7-814e-b2e9a45327d8	0.450	0.552	+0.102	v2_substantive	D	ABCD yamuk, $[DE] = [HG]$, $[GB] = 1 \text{ cm}$, $[FC] = 9 \text{ cm}$. $S_1$, $S_2$ ve $S_3$ ait oldukları bölge alanl	ABCD yamuk, |DE| = |HG|  |GB| = 1 cm, |FC| = 9 cm  S₁, S₂ ve S₃ ait oldukları bölge alanları olup  $\frac{S_1}{3} = \fra	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0267_q04.png
08675020-9a55-5c24-ab43-9751ec9fcd88	0.438	0.556	+0.118	v2_substantive	D	ABCD dörtgen, $AB ot BC$, $|AD|=4$ cm, $|BC|=5$ cm, $|DC|=6$ cm olduğuna göre, $x$ kaç farklı tam sayı değeri alabilir?	ABCD dörtgen AB ⊥ BC |AD| = 4 cm |BC| = 5 cm |DC| = 6 cm |AC| = x cm  olduğuna göre, x kaç farklı tam sayı değeri alabil	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0165_q06.png
124a917e-2867-51e1-8212-bc9b7140dd1b	0.500	0.556	+0.056	v2_substantive	E	Şekilde $[AD] \parallel [CD]$ ve $[BC] \parallel [AD]$ olan ikizkenar yamuk dik prizma verilmiştir. $|AD|=14 \text{ br}$	Şekilde |AB| = |CD| ve [BC] // [AD] olan ikizkenar yamuk dik prizma verilmiştir.  |AD| = 14 br, |BC| = 6 br, |AB| = 5 br	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0330_q05.png
28a66f91-f175-5512-bb57-2fd28a0274fd	0.438	0.556	+0.118	v2_substantive	E	ABC ve BCD üçgen $[BD]$ ve $[CA]$ açıortay $m(\text{BAC})=90^ ext{o}$ $m(\text{BDC})=60^ ext{o}$ olduğuna göre, $m(\text	ABC ve BCD üçgen [BD] ve [CA] açıortay m(BÂC) = 90° m(B̂DC) = 60° olduğuna göre, m(AÊD) = x kaç derecedir?	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0027_q05.png
2e9a673f-438d-5822-add1-f90abc0541fa	0.529	0.556	+0.027	v2_substantive	C	ABCD eşkenar dörtgen, $[EF] \perp [AD]$, $|AE| = 2$ cm, $|FC| = 6$ cm, $|EF| = 12$ cm. Yukarıdaki verilere göre, $A(ABCD	8.  ABCD eşkenar dörtgen, [EF]⊥[AD], |AE| = 2 cm, |FC| = 6 cm, |EF| = 12 cm  Yukarıdaki verilere göre, Ç(ABCD) kaç cm'di	/static/crops/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0198_q03.png
31aeb77c-96e8-566e-9eab-652741f841e0	0.278	0.556	+0.278	v2_substantive	A	ABE ve DBC birer üçgen, $AB \perp DC$, $DB \perp BC$, $|AE|=3$ birim, $|BE|=4$ birim, $|BC|=10$ birim, $|CD|=15$ birim. 	ABE ve DBC birer üçgen DB ⊥ BC AB // DC |AB| = 3 birim |BE| = 4 birim |BC| = 10 birim |CD| = 15 birim  Buna göre, A(ABE)	/static/crops/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı_p0094_q01.png
3873797f-1bf6-5cbb-968f-6d51616b3f37	0.562	0.556	-0.006	v2_substantive	B	ABCD paralelkenar, $[ED] \perp [DC]$, $|ED|=4$ cm, $|EB|=6$ cm, $|BC|=5$ cm. Yukarıdaki verilere göre, $A(ABCD)$ kaç $\t	ABCD paralelkenar, [ED] ⊥ [DC] |ED| = 4 cm, |EB| = 6 cm, |BC| = 5 cm  Yukarıdaki verilere göre, A(ABCD) kaç cm² dir?	/static/crops/Full_Matematik-2019-2020-Geometri_Soru_Bankası/Full_Matematik-2019-2020-Geometri_Soru_Bankası_p0145_q01.png
3b14da8f-7a6a-55c0-85e9-40eb185636ea	0.353	0.556	+0.203	v2_substantive	C	ABCD paralelkenar, BEF üçgen, $[BC] = [CF]$, Alan(DEG) = $4$ $cm^2$, Alan(ABE) = $21$ $cm^2$ olduğuna göre, Alan(BEGC) k	10. ABCD paralelkenar BEF üçgen |BC| = |CF| Alan(DEG) = 4 cm² Alan(ABE) = 21 cm² olduğuna göre, Alan(BEGC) kaç cm² dir?	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0339_q04.png
45468b37-7343-5382-8471-dd7dca0f56e2	0.278	0.556	+0.278	v2_substantive	E	ABC ve BCD üçgen, $[BD]$ ve $[CA]$ açıortay, $m(\text{BAC})=90^ ext{o}$, $m(\text{BDC})=60^ ext{o}$ olduğuna göre, $m(\t	ABC ve BCD üçgen [BD] ve [CA] açıortay m(BÂC) = 90° m(BD̂C) = 60° olduğuna göre, m(AÊD) = x kaç derecedir?	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0027_q05.png
4fe9ead0-68a7-5bb0-9763-35ed563fda4e	0.353	0.556	+0.203	v2_substantive	C	ABCD eşkenar dörtgen, AED üçgen, $|CE|=24$ cm, $|AC|=32$ cm, $|DE|=50$ cm olduğuna göre, Alan(ABCD) kaç $\text{cm}^2$ di	ABCD eşkenar dörtgen AED üçgen |CE| = 24 cm |AC| = 32 cm |DE| = 50 cm olduğuna göre, Alan(ABCD) kaç cm² dir?	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0325_q01.png
