id	strata	subject_area	source_book	source_page	question_text	option_a	option_b	option_c	option_d	option_e	correct_answer	question_image_url	match_tier	quality_review_status
444b0af2-8ee8-56c5-a649-812d63a7e6c7	v3.5_residual	GEOMETRI	2020-2021-Apotemi-Tyt Ayt-Geometri Maestro Soru Bankası	31	ABC üçgeninde, m∠A = 90°, m∠B = 30° ise, m∠C kaç derecedir?	70°	75°	60°	65°	55°	C			legacy_v3_unaudited
439e3843-a51a-53d2-9f17-7ff983dcca74	v3.5_residual	FIZIK	345 2025 Ayt Fizik Soru Bankası	94	Bir kutu içinde 4 adet kırmızı ve 3 adet beyaz top bulunmaktadır. Kutudan rastgele bir top çıkartıldığında, bu topun beyaz olma olasılığı kaçtır?	0.4	0.5	0.6	0.7	0.8	E			legacy_v3_unaudited
c5dfbb04-12bd-5077-baae-e8c12d6602af	v3.5_residual	FIZIK	345 2025 Ayt Fizik Soru Bankası	132	Bir topu çözen kareköklerin grafiğini çiz.	Şekil 1	Şekil 2	Şekil 3	Şekil 4	Şekil 5	D			legacy_v3_unaudited
0c17c16f-33fd-58ab-8216-fb1630aa6d2d	v3.5_residual	BIYOLOJI	345 2024 Ayt Biyoloji Soru Bankası	234	Yüksek metabolizma için en iyi taşı:	A) Glukoz	B) Lipit	C) Protein	D) Kolesterol	E) Amino asit	A			legacy_v3_unaudited
cb57bbc2-7e97-5f19-889f-2236380d3cbf	v3.5_residual	FEN	Aramot Tyt 2023 Fen Bilimleri Model Sorular	23	Bir dairesel çemberin çevresi 100 cm'dir. Bu çemberin içine çarpan bir kare dikdörtgenin çevresi 60 cm'dir. Bu dikdörtgenin bir kenarının uzak bir kenarından 2 cm daha uzun olduğuna göre, dikdörtgenin bir kenarının uzunluğu kaç cm'dir?	10 cm	12 cm	14 cm	16 cm	18 cm	C			legacy_v3_unaudited
22d8e50a-c00f-50a3-bafa-115728b4d205	v3.5_residual	TURKCE	Edebiyat Sokagi Paragraf ileri Duzey	160	"Sosyal medya mecraları, ucu bucağı olmayan yepyeni dünyalar vadettiği için internet kullanıcıları bu dijital iletişim platformlarına büyük ilgi gösteriyorlar. Sosyal medya mecralarında o kadar geniş bir yelpazede öylesine çok içerik bulunuyor ki herkes ilgi alanlarına odaklanıp istedikleri şeyi takip etme olanağına sahip. Peki, bu platformlarda bu kadar çok içerik varken aradığınız şeylere nasıl ulaşacaksınız? Sosyal medya paylaşımının arasında kaybolmamanız ve ilgi alanınızdaki konuları araştırmanızın en iyi yolunu gösteren ve aradıklarınızı bulmanızı sağlayan bir araç var: Hashtag, belirli bir konu veya sosyal medya paylaşımının kümellemeye yarayan ve benzer özellikler aynı havuzda toplayan bir araç ve semboldür. Hashtag sayesinde aynı konuyu konuşan kişilerin birbirini bulması kolaylaşır ve bilgi aktarımı hızlanır.

Bu parçada sosyal medya ile ilgili aşağıdakilerden hangisi söylenemez?"	Keşfedilmeyi bekleyen sonsuz bir alem barındırdığı	Barındırdığı bilgi açısından çok güçlü bir yapıya olduğu	Bilgi kirliliğinin bazen insanın ona ulaşmasını engellediği	Bol sembolle bilgiye ulaşmanın daha kolay ve doğru olduğu	Bilgi transferinin ve kullanıcıların aktivitelerinin hızlandığı	D	/static/crops/Edebiyat_Sokagi_Paragraf_ileri_Duzey/Edebiyat_Sokagi_Paragraf_ileri_Duzey_p0160_q02.png	ai_crop_solve	legacy_v3_unaudited
2efa496f-e6d7-5cfd-ad4d-81c15b3d3141	v3.5_residual	EDEBIYAT	Bilgi Sarmal Ayt Edebiyat Soru Bankası	76	"Tarihçeden alınan ve desteklenen sistemlerin logoları:

- 1990-1999: Microsoft Windows
- 2000-2009: Microsoft Windows
- 2010-2019: Microsoft Windows
- 2020-2023: Microsoft Windows

Hangi dönemlerde Microsoft Windows logoları kullanılmıştır?"	1990-1999 ve 2000-2009	2000-2009 ve 2010-2019	2010-2019 ve 2020-2023	1990-1999 ve 2010-2019	1990-1999 ve 2020-2023	A			legacy_v3_unaudited
cd519a61-3eb6-577b-9084-8223408dbc25	v3.5_residual	GEOMETRI	345 2025 Tyt Ayt Geometri Soru Bankası 1	327	"ABCD paralelkenar
[AC] köşegen
[EF] ⊥ [FG]
|AF| = |FC|
|AE| = |ED|
|FG| = 7 cm
|EF| = 10 cm
olduğuna göre, boyalı alan kaç cm² dir?"	120	150	135	125	140	E	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0327_q01.png	tier1_page_inline	legacy_v3_unaudited
59cda6af-b8a8-5bfb-94cb-054d883ab6dd	v3.5_residual	MATEMATIK	C1CELL-2025-Matematik Soru Bankası	406	a ve b iki farklı sayı için a + b = 14 ve a - b = 2 ise a ve b'nin toplamı kaçtır?	16	18	12	14	10	D			legacy_v3_unaudited
7b56b362-2bb8-5813-b8c5-0f3c32b33a24	v3.5_residual	TURKCE	Mikro Orijinal Tyt Paragraf Soru Bankası 2024	173	1. (1) Gündüzdeki suyu metin parçasına göre, hangi cümlede suyun etkisi en fazla?	A) Gündüzde suyu metin parçasına göre, hangi cümlede suyun etkisi en fazla?	B) Gündüzde suyu metin parçasına göre, hangi cümlede suyun etkisi en fazla?	C) Gündüzde suyu metin parçasına göre, hangi cümlede suyun etkisi en fazla?	D) Gündüzde suyu metin parçasına göre, hangi cümlede suyun etkisi en fazla?	E) Gündüzde suyu metin parçasına göre, hangi cümlede suyun etkisi en fazla?	D			legacy_v3_unaudited
ee361dcf-999c-542c-8b3e-09eff07d072b	v3.5_residual	TURKCE	345 2025 Paragraf Sifir Risk Soru Bankası	120	Bu sorularla ilgili, zamanın yarasını	A) 1000	B) 100	C) 10	D) 1	E) 0.1	A			legacy_v3_unaudited
101bab86-85b6-5e19-9b62-da138e849f0b	v3.5_residual	GEOMETRI	Esen Tyt Ayt Geometri Soru Bankası	283	6. Aşağıdaki dik üçgenlerde dik açıları A ve C noktalarında kuvvetle birbirine dikdörtgen oluşturuyor. Bu dikdörtgenin bir kenarı 10 cm uzunluğunda ve diğer kenarı 12 cm uzunluğunda ise dikdörtgenin alan kaç cm² dir?	120	130	140	150	160	A			legacy_v3_unaudited
