id,subject_area,q,oa,ob,oc,od,oe,key
dda4d92d-c068-536c-a3e7-c56642cae5e4,FIZIK,"Kütle madde miktarının bir ölçüsüdür. Ağırlık ise kütle- ye etki eden yer çekim kuvvetidir.
Buna göre, kütle ve ağırlık ile ilgili olarak;
I. Kütle skaler, ağırlık ise vektörel bir niceliktir.
II. Yer çekimi ivmesinin $g$ olduğu bir gezegende $m$ kütleli cismin ağırlığı $G = m \cdot g$ bağıntısıyla hesaplanır.
III. Kütle birimi Newton, ağırlık birimi ise kilogramdır.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,I ve III,"I, II ve III",C
73ccb677-7866-56e4-8cf6-8d4db56d060e,FIZIK,Düzgün $\vec{B}$ manyetik alanı içerisinde $\vec{V}$ hızı ile şekildeki gibi çekilen iletken telin üzerinde P ucundan R ucuna doğru indüksiyon akımı oluşuyor. Buna göre ortamdaki manyetik alanın yönü ve indüksiyon sonucu R ucunda biriken yüklerin işareti aşağıdakilerden hangisi gibi olabilir?,"$\odot$, +","$\odot$, -","$\otimes$, +","$\otimes$, -","$\rightarrow$, +",A
fb608a19-eda6-5e6e-944e-5d024c712a24,FIZIK,"Süper iletkenlerin günlük hayatta birçok kullanım alanı vardır. Buna göre bu alanlara; I. ultrason cihazı, II. Maglev trenleri, III. MR cihazı örneklerinden hangileri verilebilir?",Yalnız II,I ve II,I ve III,II ve III,"I, II ve III",D
be2ca32c-560d-551d-a17d-67ed8d376126,FIZIK,"Işık, çok kırıcı ortamdan az kırıcı başka bir ortama geçerken gelme açısına bağlı olarak az kırıcı ortama geçmek yerine geldiği ortama geri dönebilir. Bu olaya ""tam yansıma"" denir.
Buna göre,
I. Işığın fiber optik kablonun içinden dışarı çıkmadan iletilmesi
II. Denizaltında kullanılan periskopla su yüzeyinin gözlenmesi
III. Havuzun tabanındaki ışığın havuz tabanının bir kısmını aydınlatması
olaylarından hangileri, tam yansıma olayının sonucudur?",Yalnız I,Yalnız II,I ve III,II ve III,I ve II,C
9fc90a03-add0-5cb7-827d-2e3e6efabd3f,FIZIK,"I. Işığın yansıması
II. Fotoelektrik
III. Compton
IV. Atom uyarılması
olaylarından hangilerinin gerçekleşmesi için fotonun soğurulması gerekir?",I ve II,II ve III,II ve IV,"II, III ve IV","I, II, III ve IV",C
a50c493b-99a7-5af2-b9fa-af662bfb2687,FIZIK,"• Röntgen cihazı
• Bilgisayarlı tomografi
• Ultrason cihazı
• PET cihazı
• Manyetik rezonans cihazı
Yukarıda verilen görüntüleme cihazlarının kaç tanesinde çalışırken elektromanyetik dalga kullanılır?",1,2,3,4,5,D
e7644cb9-369e-5873-bb7b-ff7321a7e31e,FIZIK,"Sürtünmesiz yatay düzlemde durmakta olan $2 \text{ kg}$ kütleli cisme $20 \text{ N}$, $12 \text{ N}$ ve $30 \text{ N}$ büyüklüğünde $F_1$, $F_2$ ve $F_3$ kuvvetleri şekildeki gibi etki etmektedir.
Buna göre, cisimle ilgili olarak;
I. Cisme $+x$ yönünde $8 \text{ N}$ büyüklüğünde net kuvvet etki eder.
II. Cisim $4 \text{ m/s}^2$ büyüklüğünde ivme ile $+x$ yönünde hızlanır.
III. $F_3$ kuvvetinin büyüklüğünün artması cisme etki eden net kuvveti arttırır.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",C
cf73a55d-5f79-5109-ae4f-8b797aadfe3a,FIZIK,"İş sözcüğünün, fizik biliminde kullanılan anlamı ile günlük hayattaki anlamı farklıdır. Buna göre, I. Bir dozerin, yerde duran bir yığın kumu, bir binanın yanına götürmesi için, sürtünme kuvvetine karşı iş yapması gerekir. II. Bir şantiyede, dozer kullanan bir işçinin, sabahtan akşama kadar çok iş yapması gerekir. III. Akşam mesai bitiminde, işçinin, kullandığı dozerin temizliğini yapması da bir iştir. cümlelerin hangisinde ""iş"" kelimesi, günlük hayattaki anlamı ile kullanılmıştır?",Yalnız I,Yalnız II,I ve II,II ve III,Yalnız III,D
ce3bd92a-5b5d-568d-a8ab-ab508e04a3be,FIZIK,"Dalgalar ile ilgili;
I. Ardışık iki dalga tepesi arasındaki uzaklığa dalga boyu denir.
II. Dalganın bir dalga boyu yol alması için geçen süreye periyot denir.
III. Kaynağın bir saniyede ürettiği dalga sayısına frekans denir.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız III,I ve II,II ve III,"I, II ve III",E
f10de989-5bf0-5bb6-b72b-de7e9d44b672,FIZIK,"Bilgi: Compton olayı, bir fotonun, serbest bir elektrona çarpışmasını inceler. Çarpışma sonucu foton ve elektron, farklı yönlerde saçılır. Buna göre, bu olay ile ilgili, I. Fotonun enerjisi olduğunu gösterir. II. Fotonun momentumu olduğunu gösterir. III. Işığın tanecikli yapıda olduğunu gösterir. yargılarından hangileri doğrudur?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III",E
fb02bf75-9189-5c85-aa64-4efb217e42b2,FIZIK,"Bir metal yüzeyine düşürülen fotonlardan elektron sökememektedir. Buna göre bu deneyde I. fotonun frekansı, II. fotonun dalga boyu, III. metalin eşik enerjisi niceliklerinden hangisinin artırılması fotoelektrik olayın gerçekleşmesini sağlayabilir?",Yalnız I,Yalnız II,Yalnız III,I ve II,I ve III,A
5565125b-deb8-5d26-826b-f2b9fe0d6d78,FIZIK,"Lazer ışınlarının elde edilmesi ve yayılması ile ilgili, I. Tek frekanslı fotonlardan oluşur. II. Uyarılmış emisyon yolu ile elde edilir. III. Tam yansımalı prizmanın içinden kırılmadan geçebilir. yargılarından hangileri kesinlikle doğrudur?",Yalnız I,Yalnız II,I ve II,I ve III,II ve III,C
090e4813-d87e-599f-9282-14134d2a3647,FIZIK,I. Fotonun soğrulması II. Enerji korunumu III. Işığın tanecik modeline uyumu Yukarıdakilerden hangileri hem fotoelektrik olay hem Compton olayı için ortak özelliktir?,Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",D
fb8a389c-c02e-569c-ae11-56c5216af4e9,FIZIK,"Özel görelilik teorisinin ortaya çıkmasını sağlayan Michelson - Morley Deneyi ışığın hangi özelliğinden faydalanılarak sonuçlandırılmıştır?
I. Yansıma
II. Kırılma
III. Girişim",Yalnız I,Yalnız II,Yalnız III,I ve III,"I, II ve III",C
4d520cd9-5c56-5917-81d2-4fb6b32f0dc6,FIZIK,"Bir tren istasyonda bekleyen yolcu K treninin sesini daha kalın, L treninin sesini ise daha ince, M trenininkini olduğu gibi işitiyor. Buna göre, I. K treni istasyona yaklaşmaktadır. II. M treni durmaktadır. III. L treni istasyona yaklaşmaktadır. yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,E
296a7ef0-af2b-50f7-b401-428b1cd8214f,FIZIK,"Bir öğrenci fotosel devresi ile yaptığı deneyde, fotoselin üzerine ışık düşürerek devreye seri bağlı ampermetreden akım geçişini gözlemlemektedir. Öğrenci devreye bağlı üretecin potansiyel farkını bir noktaya kadar artırdığında fotoelektrik akımın arttığını, bir noktadan sonra potansiyel farkı artırmanın fotoelektrik akımı artırmadığını fark ediyor.
Buna göre öğrencinin bu noktadan sonra
I. ışığın frekansını artırmak,
II. ışığın şiddetini artırmak,
III. katot levhayı, eşik enerjisi daha küçük bir levha ile değiştirmek
eyemlerinden hangilerini yapması fotoelektrik akımının artmasını sağlayabilir?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,E
2cf0826d-de20-5722-b90d-b9c203eff667,FIZIK,"Sağlık, savunma sanayi ve diğer bazı alanlarda kullanılan termal kamera, PET ve sonar görüntüleme cihazlarından elde edilen görüntülerin fiziksel olarak oluşma prensipleri karışık olarak aşağıda verilmiştir: I. Elektronların antiparçacıklarıyla birleşmesi sonucu yayılan ışınlar dedektörler yardımıyla sayılarak, görüntü oluşturulur. II. Bir hedefe çarparak geri yansıyan ses dalgaları dedektörler yardımıyla algılanarak, hedefin görüntüsü oluşturulur. III. Bir cisimden yayılan kızılötesi ışınlar dedektörler yardımıyla algılanarak, cismin görüntüsü oluşturulur. Buna göre, görüntünün oluşma prensibi ile görüntüleme cihazı eşleştirmesi aşağıdaki seçeneklerin hangisinde doğru olarak verilmiştir?","Termal kamera, Sonar, PET","Termal kamera, PET, Sonar","Sonar, PET, Termal kamera","PET, Sonar, Termal kamera","PET, Termal kamera, Sonar",D
015ec178-6cdd-5d90-b9ac-885e4e773c7c,FIZIK,"Kalınlığı değişmediği türdeş bir yayda oluşturulan ve dalga boyu $\lambda$ olan dalgalar V büyüklüğünde hızla ilerliyor.
Dalga kaynağının frekansı zamanla artırılırsa;
I. dalganın yayılma sürati artar.
II. dalga boyu azalır.
III. dalga boyu artar.
yargılarından hangileri yanlıştır?",Yalnız I,Yalnız II,Yalnız III,I ve II,I ve III,E
ba00909c-db2f-54d5-a4fe-27dacf2314ad,FIZIK,"Bir cisme kuvvet uygulandığında cisim üzerinde iş yapılabilmesi için;
I. Cismin başlangıçta kinetik enerjisinin olması gerekir.
II. Cismin başlangıçta potansiyel enerjisinin olması gerekir.
III. Cismin yer değiştirme yapması gerekir.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve II,"I, II ve III",C
e324ef09-d0fb-51a0-8e85-8485f661fea9,FIZIK,"Bir elektrik devresinde K ve L dirençlerinin aynı süre sonunda etrafa yaydıkları ısı enerjileri birbirine eşittir.
Buna göre K ve L dirençlerine ait;
I. Direnç değerleri
II. Elektriksel güçleri
III. Üzerinden geçen akım şiddeti
niceliklerinden hangileri her ikisi için de kesinlikle eşittir? (Dirençler yalnızca ısı enerjisi yaymaktadır.)",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,B
3ec09510-8060-5577-b811-ea90d9d97b8c,FIZIK,"Ünlü filozof ve bilim insanı Farabi, yaptığı deney ve gözlemler sonucunda hava titreşimlerinden kaynaklanan ses olayının ilk mantıklı izahını yaptı. Farabi titreşimlerin dalga uzunluğuna göre azalıp çoğaldığını keşfetti.

Yukarıdaki bilgilere göre, Farabi'nin bu keşfi,
I. müzik aletlerinin yapımı,
II. yankı olayının açıklanması,
III. ses yalıtım malzemelerinin tasarlanması
süreçlerinin hangilerinde geçerli olan kuralların belirlenmesine öncülük etmiştir?",Yalnız I,Yalnız II,Yalnız III,II ve III,"I, II ve III",E
b185f137-0d3c-5af5-9936-a3a4139f5aff,FIZIK,"Modern atom modeline göre, I. Açısal momentum sıfır olabilir. II. Her bir kabuktaki elektronların sahip olabileceği açısal momentum değerleri birden fazla olabilir. III. Farklı kabuklardaki elektronlar aynı açısal momentum değerine sahip olabilir. yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",E
858a6b7b-8c78-5a33-8e48-adddff81d5bf,FIZIK,"Su dalgaları ile ışık dalgalarının bir çok ortak özelliği vardır. Buna göre, I. Yayılma hızları ortamın fiziksel özelliklerine bağlıdır. II. Birbirinin içinden geçip, hiçbir şey olmamış gibi yollarına devam ederler. III. Ortam değişikliklerinde doğrultularını değiştirebilirler. ile verilenlerden hangileri bu ortak özelliklere örnek olarak gösterilebilir?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III",E
4294020e-80cd-530e-82ac-0b364df0eefe,FIZIK,Bir fotosel lambada aşağıdakilerden hangisi devre akımını artırmaz?,Fotosele gelen ışığın parlaklığının artırılması,Fotosele gelen ışığın dalga boyunun artırılması,Fotosele gelen ışığın frekansının artırılması,Katotun yüzey alanının artırılması,"Katottaki metalin, eşik enerjisi küçük olan metalle değiştirilmesi",B
bc9de8d7-150d-5430-9e55-3376686aee90,FIZIK,"Yüklü cisimlerle ilgili olarak verilen, I. İletken, yüklü bir kürenin yükü, cismin dış yüzeyine homojen olarak dağılmış şekildedir. II. Yüklü iki cismin birbirine uyguladığı elektriksel kuvvetler eşittir. III. Yüklü cisimlerin birbirine uyguladığı elektriksel kuvvetin büyüklüğü, yükler arasındaki uzaklığa bağlıdır. yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve III,II ve III,D
fb353fd6-606f-54ec-b1a5-87306048f072,FIZIK,"Doğuya doğru hareket eden K, L ve M araçlarından L aracının K aracına göre hızı doğu yönünde $30 \text{ m/s}$, M aracının K aracına göre hızı batı yönünde $10 \text{ m/s}$'dir.
Buna göre, M aracının L aracına göre hızı hangi yönde kaç $m/s$'dir?",Batı; $40 \text{ m/s}$,Doğu; $40 \text{ m/s}$,Batı; $20 \text{ m/s}$,Doğu; $20 \text{ m/s}$,Batı; $10 \text{ m/s}$,A
391b4b68-3fab-5a1b-8f65-fc33f6663a88,FIZIK,"Sıvıların kaldırma kuvveti ile ilgili,
I. Yüzen bir cismi etki eden kaldırma kuvveti, cismin ağırlığından büyüktür.
II. Sıvı dolu bir kabın sıvı yüzeyindeki basınç arttırılırsa, bu kaptaki sıvı içinde bulunan cisme etki eden kaldırma kuvveti de artar.
III. Su içerisinde oluşan bir gaz kabarcığı su yüzeyine doğru yükselirken, gaz kabarcığına etki eden kaldırma kuvveti artar.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve III,II ve III,C
bd120d0f-476d-5c91-8678-0b4c81525303,FIZIK,Polis radarı ile bir aracın hızının tespit edilmesi ışığın hangi olayından faydalanılarak yapılır?,Rezonans,Polarizasyon,Doppler,Girişim,Kırınım,C
5e385ff1-1f45-5702-8ac6-5d156e7d22cc,FIZIK,"Eşik enerjisi $E_P$ olan P metaline frekansı $v$ olan fotonlar, eşik enerjisi $E_S$ olan S metaline frekansı $3v$ olan fotonlar düşürülürse P ve S'den sökülen elektronların maksimum kinetik enerjileri sırasıyla $E_P, E_S$ oluyor. Buna göre, $\frac{E_P}{E_S}$ oranı kaçtır?",$\frac{2}{3}$,$\frac{1}{2}$,$\frac{1}{3}$,$\frac{1}{6}$,$\frac{1}{4}$,D
e970ae2b-3f80-5ff3-b8e0-08677c6bcc90,FIZIK,"Tek yarık deneyinde dalga boyu $\lambda$ olan ışık kullanılıyor.
Buna göre, 3. Aydınlık saçağın yol farkı nedir?",$\frac{5\lambda}{2}$,$2\lambda$,$3\lambda$,$\frac{7\lambda}{2}$,$\frac{9\lambda}{2}$,D
4c43488f-d967-5e2a-8eb7-b16a286b3a13,FIZIK,"• Depremin büyüklüğü I, ... adı verilen aletlerle ölçülür.
• Depremin büyüklüğü II, ... ölçeği denilen bir ölçümle tanımlanır.
• Deprem konularını inceleyen bilim insanına, III, ... denir.
Yukarıda numaralandırılmış boşluklara yazılması gereken kelimeler aşağıdakilerden hangisidir?",Radar Richter Jeolog,Sonar Desibel Sismolog,Sismograf Richter Sismolog,Radar Richter Radyolog,Sismograf Desibel Sismolog,C
46d08f67-01e2-5232-b548-6329d4816210,GENEL,"Orman varlığının kıyılarda yoğunlaşması ormancılık faaliyetlerinin bu alanlarda gelişmesini sağlamıştır. Ormanlar Türkiye ekonomisine tomruk, maden, telefon direği, sanayi, kâğıt, lif ve yonga odunu üretimiyle katkı sağlar. Buna göre aşağıdaki yörelerin hangisinde ormancılığın Türkiye ekonomisine katkısı diğerlerinden daha azdır?",Batı Karadeniz,Doğu Karadeniz,Orta Anadolu,Kıyı Ege,Toroslar,C
ab129071-cd9f-530d-bbe9-11cd813c977c,GENEL,"Doğal kaynakları yönünden fakir ancak sermaye, nitelikli iş gücü ve teknoloji açısından zengin olan ülkeler; dışarıdan ham madde alıp işleyerek açıklarını kapatmaktadır. Söz konusu ülkelere aşağıdakilerden hangisi örnek verilebilir?",Arjantin,Bulgaristan,Japonya,Norveç,Hindistan,C
e38a9ece-4293-5868-aa74-c4f95ae885c9,GENEL,"Bir yarışmaya katılan Aslı, Burcu, Cem, Doğu ve Esma'nın sıralaması ile ilgili aşağıdakiler biliniyor.
• Cem yarışmayı Esma'nın önünde bitirmiştir.
• Burcu ve Doğu yarışmayı arka arkaya bitirmiştir.
• Aslı yarışmayı ne birinci ne de sonuncu bitirmiştir.
• Cem yarışmayı Burcu'nun hemen arkasında bitirmiştir.
Buna göre, bu yarışmayı 4. bitiren yarışmacı kimdir?",Aslı,Burcu,Cem,Doğu,Esma,B
95903b34-444e-5678-b827-1e59cddefad0,GEOMETRI,"ABC eşkenar üçgen olduğuna göre, Çevre(ABC) kaç cm'dir?",27,18,$18\sqrt{3}$,$27\sqrt{3}$,$36\sqrt{3}$,B
b8bc544c-c8ed-56ba-b23c-83c00a57724e,GEOMETRI,Dik koordinat sisteminde $2x+3y-6=0$ doğrusu ile eksenlerin oluşturduğu üçgenin çevrel çemberinin merkezinin koordinatları aşağıdakilerden hangisidir?,"$(-1,\frac{3}{2})$","$(3,1)$","$(2,3)$","$(3,2)$","$(1,\frac{3}{2})$",E
23dfdcce-6ceb-5ce1-b576-172e86b98bbc,GEOMETRI,"ABC ikizkenar üçgeninde DAB üçgeni AD doğrusu boyunca katlandığında DAB' üçgeni elde ediliyor. $|AB|=|AC|$, $F \in BC$, $|FC|=6$ birim, $m(\widehat{DAB})=30^\circ$, $m(\widehat{ACB})=40^\circ$. Buna göre, $|AF|=x$ kaç birimdir?",3,3\sqrt{3},4\sqrt{2},6,2\sqrt{10},B
e90eda77-9b21-5117-9ebc-5d9e9d0dc46d,GEOMETRI,"$y=B$ doğrusu üzerinde bulunan $K$ noktası, $A(8, 4)$ ve $B(4, 6)$ noktalarına eşit uzaklıktadır. Buna göre, $K$ noktasının apsisi kaçtır?",8,7,6,5,4,C
1576fc4d-ae55-5bf0-a21f-f6710759c314,GEOMETRI,"ABC dik üçgen,
$|BC| = 8$ cm
Bir öğrenci bilgisayarına ABC üçgensel bölgesini çizdikten sonra ilk üçgeni silmeden 2 cm sağa ayrımsal kopyalayıp A'B'C' üçgenini oluşturuyor.
Son durumda öğrenci üçgeni B' köşesi sabit kalmak şartıyla saat yönünde $60^	ext{o}$ döndürürse $|CC'|$ kaç cm olur?",6,7,$5\sqrt{2}$,$2\sqrt{13}$,8,D
9c52b3cc-6db6-5278-a531-004fa9679331,GEOMETRI,"Dik koordinat düzleminde $A(a, b)$ noktasının $B(3, 0)$ noktasına göre simetriği $C$ noktası, $y$-eksenine göre simetriği ise $D$ noktasıdır. $C$ ve $D$ noktalarından geçen doğrunun denklemi $y = -x - 1$ olduğuna göre $a+b$ toplamı kaçtır?",7,13,15,19,24,D
cfd732cf-44c3-5449-9568-64152dc5c0b4,GEOMETRI,"Aşağıdaki verilere uygun olarak bir geometrik çizim yapılıyor.
$\bullet m(\widehat{BAC})=90^\circ$ ve $m(\widehat{ABC})=15^\circ$ olacak şekilde bir ABC dik üçgeni çiziniz.
$\bullet [BC]$ üzerinde $|BD|=4$ cm ve $|DC|=8$ cm olacak şekilde bir D noktası işaretleyiniz.
$\bullet ADC$ üçgenini oluşturunuz.
Buna göre, Alan(ADC) kaç $cm^2$ dir?",8,10,12,16,24,A
9e6043ae-3dc5-559c-a0d6-21166f1f09dd,GEOMETRI,"Bir kenar uzunluğu $a$ birim olan bir düzgün altıgenin alanı $\frac{6 \cdot a^2 \sqrt{3}}{4}$ birimkaredir. Çevresi 24 cm olan düzgün altıgen şeklindeki kağıdın 3 uzun köşegeni şekildeki gibi çiziliyor. Ardından yukarıdaki gibi kesikli çizgiler ile diğer köşegenleri de çiziliyor ve oluşan bazı bölgeler aşağıdaki gibi maviye boyanıyor. Buna göre, oluşan mavi renkli bölgenin alanı kaç $cm^2$ olur?",$6\sqrt{3}$,$8\sqrt{3}$,$9\sqrt{3}$,$10\sqrt{3}$,$12\sqrt{3}$,E
85786dc3-80ab-5336-815b-0f7adb58370c,GEOMETRI,"ABC eşkenar üçgen
$[OF] \perp [AB]$
$[OE] \perp [AC]$
$[OD] \perp [BC]$
$|OD| = 2 \text{ cm}$
$|OF| = 3 \text{ cm}$
$|OE| = 4 \text{ cm}$
Yukarıdaki verilere göre, Çevre(ABC) kaç cm'dir?",18,24,$15\sqrt{3}$,$18\sqrt{3}$,27,D
399d9c82-780e-5ca2-9864-42136e0ea0d9,GEOMETRI,Dik koordinat düzleminde denklemi $x^2+y^2=5$ olan çember ile denklemi $y=2x$ olan doğrunun kesişim noktaları arasındaki uzaklık kaç birimdir?,2,$\sqrt{5}$,$2\sqrt{5}$,3,4,C
65da68e5-d252-54ce-bd85-e9cf395bcca5,GEOMETRI,"ABCD dörtgen
$[BD]$ köşegen
$[BA] \perp [AD]$
$[BC] \perp [CD]$
$|BK| = |KD|$
$|AH| = |HC| = 2\sqrt{6}$ cm
$|AK| = 4\sqrt{2}$ cm
Yukarıdaki verilere göre, $|HK| = x$ kaç cm dir?",1,2,$2\sqrt{2}$,3,$3\sqrt{2}$,B
